"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.021897,2.4994,-1.7714,-0.45688,1.1824,0.30496,0.82275
0.021897,2.0145,-1.2282,0.10149,-0.29787,0.96019,-0.9049
0.021897,-0.58336,-0.097159,0.73676,-1.6559,-0.15959,-1.7741
0.021897,-0.62639,0.41851,1.1095,-1.1965,-1.5605,-0.61191
0.021897,0.30395,-0.24699,0.99546,-0.33703,-1.3042,0.37982
0.021897,-0.06607,-1.889,0.41939,0.13774,-0.39894,0.21096
0.021897,-1.2212,-2.0262,-0.37844,0.24761,0.11947,-0.048731
0.021897,-1.5205,0.27161,-1.1088,-0.03938,0.79099,0.13628
0.021897,-0.6531,1.8529,-1.598,-0.2638,1.1708,0.3747
0.021897,-0.41879,0.89518,-1.8242,-0.12984,0.39023,0.47052
0.021897,-0.48752,-0.91235,-1.8195,0.14959,0.51281,0.8701
0.021897,0.29844,-1.8738,-1.5718,0.68543,2.8458,1.5279
0.021897,0.98525,-1.3861,-1.0485,0.61276,3.5776,0.99642
1.6155,-0.078816,-0.010995,-0.10741,2.8614,0.13025,3.3372
1.4603,-0.078816,-0.010995,-0.10741,0.31337,3.7611,0.35635
-0.25607,-0.078816,-0.010995,-0.10741,-3.0497,1.2164,-3.205
-1.0178,-0.078816,-0.010995,-0.10741,-0.62855,-1.1413,-1.1871
-0.11078,-0.078816,-0.010995,-0.10741,-0.1688,-0.2225,-0.13719
0.72962,-0.078816,-0.010995,-0.10741,0.0074012,-2.3869,0.083129
-1.1786,-0.078816,-0.010995,-0.10741,0.11396,-1.1748,0.31028
-1.3195,-0.078816,-0.010995,-0.10741,-0.12533,0.60938,0.84026
0.13855,-0.078816,-0.010995,-0.10741,-0.18754,-0.50271,0.60702
0.024017,-0.078816,-0.010995,-0.10741,0.10114,-0.98866,-0.72932
-0.12368,-0.078816,-0.010995,-0.10741,-0.4735,0.43796,0.5347
0.48189,-0.078816,-0.010995,-0.10741,1.9426,0.85651,0.84666
0.76764,-0.078816,-0.010995,-0.10741,1.3975,0.27023,-0.75673
0.85634,0.76061,-0.043114,-1.3438,1.2674,0.041634,1.0698
0.38361,0.70822,-0.034951,0.98944,-0.013856,0.041634,-2.5453
-0.41585,0.20141,0.04042,2.0702,-1.4077,0.041634,-1.7193
-0.47401,-0.072389,0.075908,1.1221,-0.73572,0.041634,0.57381
-0.22675,-0.010279,-0.017032,0.72749,-0.15722,0.041634,-0.38713
-0.28828,-0.069007,-0.049219,0.70071,-0.015751,0.041634,-0.20736
-0.40711,-0.46394,0.019343,0.0077705,-0.0411,0.041634,0.17325
-0.2871,-0.91435,-0.012133,0.38281,-0.099735,0.041634,-0.21344
-0.098173,-1.0642,-0.05523,1.1824,-0.071733,0.041634,0.32946
-0.00292,-0.85788,-0.018803,-0.66576,-0.15904,0.041634,0.36089
0.13445,-0.42501,-0.029201,-3.1803,-0.19837,0.041634,0.12916
0.34705,0.083782,-0.018227,-2.5623,0.31521,0.041634,1.6177
0.37021,0.45183,0.011712,-0.2737,0.43999,0.041634,1.1278
0.90221,2.9296,-0.62454,-0.10741,-0.0346,2.5588,1.3945
0.18829,1.4801,-0.27724,-0.10741,-0.0346,1.0586,-0.76766
-0.76408,-0.77091,1.1011,-0.10741,-0.0346,-1.3855,-1.9042
-0.57334,0.58682,1.4415,-0.10741,-0.0346,-1.8184,-0.47414
-0.14431,0.98862,1.353,-0.10741,-0.0346,-0.92122,0.10442
0.014001,-0.72557,1.8157,-0.10741,-0.0346,-0.33471,-0.01704
-0.11012,-1.552,-1.3582,-0.10741,-0.0346,-0.1354,-0.064903
-0.21636,-1.0065,-2.6223,-0.10741,-0.0346,0.25068,0.10433
-0.090934,-0.92916,0.0083122,-0.10741,-0.0346,0.6888,0.19081
0.0058046,-0.71469,0.6706,-0.10741,-0.0346,0.92337,0.44112
0.10352,-0.41512,-0.56535,-0.10741,-0.0346,1.5123,0.4886
0.30837,0.091637,-1.7718,-0.10741,-0.0346,2.0029,0.085348
0.30147,1.1757,-0.55943,-0.10741,-0.0346,0.97246,-0.021462
-5.7619,-0.41413,-1.1644,-0.6838,-1.201,0.56547,-2.6074
-1.782,-0.28363,-1.1034,-0.75029,-2.2378,0.46418,-2.2867
-0.10793,-0.059935,-0.2197,-0.6866,-0.34827,0.19757,-0.96397
0.04373,0.18479,0.2015,-0.69209,0.033615,-0.20152,-0.071736
0.014316,0.48291,-0.20405,-0.69947,-0.066608,-0.62496,0.0529
0.025773,0.92578,-0.43114,-0.23934,0.13752,-0.92916,0.021101
0.019655,1.2886,-0.058656,0.93842,0.23866,-1.0103,0.11049
0.023102,1.0615,0.032201,2.0777,0.080722,-0.8624,0.094498
0.021343,0.14299,-0.22981,2.0011,0.29891,-0.57206,-0.088469
0.022244,-0.86045,0.51356,0.84738,0.45798,-0.257,-0.19559
0.021112,-1.2941,2.2305,0.067297,0.60991,0.0008674,-0.025654
