"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.32271,0.56357,0.93262,2.8732,1.1113,0.40202,3.5375,2.2288,0.7255,2.6574
0,1.108,1.2657,0.807,0.92608,2.0707,3.3916,3.1643,1.0692,2.1259
0.22068,1.4074,1.732,0.07339,0.92608,1.9182,2.1964,3.596,1.5847,1.2528
0.35868,1.8973,1.9985,0.07339,1.2965,3.7137,4.2993,3.5241,2.1002,0.79721
0.3472,2.224,2.4648,0,0.92608,2.3557,2.896,2.7325,3.3031,0.45555
0.20076,3.0405,2.7979,0,1.4817,2.758,2.1554,2.1569,3.1313,0.11389
0.33086,2.9317,3.1975,0.33576,2.0374,2.2988,2.2806,1.6531,1.7565,0.075925
0.18165,1.8973,3.9303,0.0011893,1.8522,2.4647,3.9879,1.4373,1.9284,0.037962
0.24169,1.3529,3.7305,6.0801e-07,2.9635,1.5806,3.966,0.93356,1.9284,0.22777
0.31522,0.94465,3.464,4.6552e-10,3.1487,2.7319,4.06,0.93356,1.5847,0.64536
0.33409,0.75411,2.7312,7.5142e-07,4.0747,1.796,2.0559,0.78964,1.4129,1.025
0.17891,0.50914,2.1983,0.0023251,3.3339,2.5701,2.2522,1.0055,1.0692,1.5185
0.23033,0.3186,1.3323,3.2291,2.7782,3.9337,2.6628,1.5812,0.89734,1.6324
0.97189,0.03051,0,2.8732,0,3.0261,1.9469,2.5886,5.3652,0.45555
0.49538,0,0,0.88036,0,3.5561,1.2178,2.5167,4.506,1.5565
0.25712,0.045612,0,0.14678,0,1.8335,2.7432,2.8045,3.9904,2.6194
0.25712,0.018172,0,0.14678,0,1.1611,4.4875,2.6606,2.4439,2.4296
0.73364,0.049714,0,0,0,3.6603,1.6762,3.3082,2.2721,1.6324
0.73364,0.028503,0,0,0,1.5417,2.8017,3.4521,3.1313,2.05
0.73364,0.038481,0,0.14923,0,3.1994,2.9716,3.596,2.1002,1.9361
3.7118,0.011226,0,0.0010375,0,2.603,1.7129,3.2363,2.4439,1.5185
3.4736,0.035753,0,5.6579e-07,0,2.8651,3.4949,3.0204,3.3031,0.49351
3.3544,0.030136,0,4.4335e-10,0,3.6434,1.4911,2.8045,2.9594,0.3037
2.6397,0.07791,0,7.1875e-07,0,1.5362,3.777,3.4521,2.6157,0.45555
2.1632,0.064834,0,0.0022517,0,0.48719,2.3114,2.0849,2.9594,0.37962
0.85276,0.078201,0,3.009,0,2.7044,2.0644,2.5167,2.7876,0.83517
0.85276,0.29138,0.33308,2.9086,0.37043,1.8541,3.8203,0.096271,0.54673,3.5305
0.97189,1.5163,0.66616,0.88036,0.18522,3.9312,4.0997,0,0.47234,5.011
0.61451,1.9245,1.4655,0,0.18522,1.9774,1.9929,0.19169,0,4.4036
0.25712,2.2512,1.8652,0,0.37043,4.6005,5.2525,0.085561,0.18532,3.075
0.37625,2.1151,2.4648,0,1.4817,1.7483,2.6748,0.20958,0.21271,2.2398
0.49538,2.0334,2.7312,0,1.2965,2.986,2.733,0.2575,0.57961,1.5565
0.85276,1.979,2.7979,0.22384,0.74086,2.5214,4.0182,0.072317,0.41472,1.3666
3.4736,1.8157,2.6646,0.0014171,1.6669,1.3965,1.2803,0.21449,0.069744,0.79721
3.5927,1.2713,2.2649,6.4179e-07,1.4817,1.3363,3.1842,0.17944,0.34612,0.45555
2.5206,0.99909,2.4648,4.8769e-10,1.8522,3.5298,3.6372,0.20318,0.32835,0.64536
1.5675,0.67245,1.6654,7.5142e-07,2.2226,1.2393,3.1753,0.18476,0.35347,1.2528
0.97189,0.59079,0.93262,0.0023006,0.74086,1.8836,3.3398,0.2706,0.50936,1.9361
0.49538,0.4547,0.53292,3.1924,0.18522,0.90852,3.7008,0.13641,0.20019,2.7333
0.73364,0.42748,0.73277,2.7668,0.55565,1.2176,3.5356,2.0129,1.241,2.5435
0.25712,1.1624,0.99923,1.1005,0.37043,4.2312,2.5187,3.0204,1.5847,2.3157
0.25712,2.1695,1.732,0.22017,0.74086,2.5188,2.6685,2.9484,1.0692,1.7463
0.25712,2.3873,1.7986,0,0.55565,2.5969,3.6118,2.3727,2.2721,0.9111
0.37625,2.7411,2.2649,0,1.2965,1.2863,2.8219,1.7971,2.2721,0.45555
0.37625,3.1766,2.2649,0,2.593,2.8607,4.6085,1.5812,2.2721,0.18981
0.49538,3.0133,2.3315,0.074613,2.2226,2.086,3.6168,1.2214,1.7565,0.15185
1.6867,1.8157,2.1317,0.0012399,1.2965,2.5822,1.198,0.71768,1.4129,0.22777
1.9249,1.2713,2.3315,5.9957e-07,1.8522,2.8403,2.7386,0.8616,0.7255,0.15185
1.4484,0.91743,1.8652,4.766e-10,2.2226,3.7881,2.6593,0.64572,0.7255,0.53147
1.2101,0.64523,1.3323,7.5959e-07,1.4817,1.0369,4.033,0.78964,0.55366,0.98702
0.97189,0.48192,1.1325,0.0023496,1.6669,1.101,3.0506,0.93356,0.38182,1.7463
0.49538,0.34582,0.59954,3.0457,0.55565,3.2754,1.5626,1.5812,0.38182,2.2018
0.49538,0.42748,0.59954,0,0.74086,2.0492,2.374,0.8616,0.55366,2.6953
0.37625,0.26416,0.53292,0,0.55565,3.886,2.0272,2.5167,1.241,2.6194
0.37625,0.15528,0.46631,0,0.18522,2.0432,2.4439,3.3082,1.4129,1.974
0.25712,0.15528,0.26646,0,0,1.2484,2.3138,3.2363,3.1313,1.2907
0.25712,0.61801,0.19985,0,0,2.5862,3.7885,3.4521,2.9594,0.87314
0.25712,1.489,0.39969,0,0,3.9975,2.8457,2.5886,3.9904,0.68332
0.25712,2.5234,1.2657,0,0.18522,2.5488,4.0514,2.4447,3.8186,0.41759
0.25712,3.7755,1.4655,0,0.37043,0.8992,3.2707,1.869,3.8186,0.15185
0.25712,4.456,1.7986,0,0.55565,3.2703,2.9526,1.5092,3.6468,0
0.25712,4.1021,2.2649,0,0.37043,4.4666,1.3502,1.0775,3.4749,0.037962
0.25712,4.4287,3.0643,0,0.92608,3.0909,1.9628,0.5018,2.9594,0.075925
0.25712,3.9932,3.2642,0,0.92608,3.3702,3.8722,0.35788,2.6157,0.11389
