"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.062785,0.27184,0,2.8635,0.40007,0.19655,0.096375,2.5348,3.223,1.7066
0.076591,0.79516,0,0.85625,0.26671,0.28053,2.8739,3.5405,2.7598,2.099
0.037136,0.96959,0.20913,0.07138,0.40007,0.78442,3.3368,0.7622,1.6219,2.6922
0.025236,0.67886,0.31369,0,0.80014,2.716,2.2787,2.4565,2.2749,2.7926
0.0087202,0.56257,0.10456,0,1.2002,4.1437,1.4851,0.41575,2.6189,3.1211
0.07507,0.50443,0,0,1.4669,3.6398,1.0553,2.4113,1.7807,3.1302
0.07874,0.27184,0,0.254,4.6675,3.3039,0.42703,2.2353,3.2857,3.4131
0.059327,0.32999,0,0.0011568,5.3343,0.70044,0.030243,1.7358,1.8066,2.9295
0.087696,0.2137,0,5.7494e-07,3.734,0.61646,0.030243,2.5576,1.1729,2.2541
0.034524,0.15555,0,4.5277e-10,2.5338,0.36451,0.030243,1.9582,3.6848,1.8982
0,0.15555,0,7.3878e-07,0.66679,0.19655,0.030243,2.2412,3.8531,1.9165
0.03655,0.15555,0,0.0022614,0.13336,0.11257,0.030243,1.9818,2.6049,1.7705
0.030843,0.15555,0,3.0336,0.13336,0.11257,0.29477,1.4941,5.1564,1.6609
0.31425,0.18583,0,2.8635,0.13336,0.11257,0.29477,2.6763,2.7674,1.5241
0.34546,0.081377,0,0.92761,0.13336,0.28053,2.1795,1.9188,1.7255,2.1538
0.50154,0.11869,0,0.21414,0,0.8684,2.2126,0.11151,4.1842,2.9751
0.75125,0.1375,0,0.07138,0.53343,1.4563,1.3859,1.675,3.3079,3.8786
1.2507,0.13109,0,0,0.53343,1.4563,0.75769,2.2003,2.5971,4.0702
1.2819,0.31325,0,0,1.0669,1.1203,0.4601,2.9822,2.3733,4.3896
1.6253,0,0,0.07257,0.9335,0.61646,0.16251,0.62734,2.716,4.3714
3.1236,0.19675,0,0.0011568,0.66679,0.19655,0.096375,1.1573,2,3.5318
3.4045,0.15581,0,5.9136e-07,0.53343,0.11257,0.030243,3.8622,2.0135,2.537
2.5929,0.15876,0,4.4199e-10,0.26671,0.11257,0.030243,1.9647,4.5018,1.9256
1.875,0.15127,0,7.1495e-07,0.26671,0.11257,0.030243,1.9821,3.7854,1.6153
1.0946,0.19579,0,0.0023328,0.13336,0.11257,0.030243,1.8263,1.6273,1.451
0.37668,0.15054,0,2.8552,0.13336,0.11257,0.19557,2.2981,4.8695,1.4784
0.34546,0.15555,0,2.9325,0.26671,0.11257,0.096375,1.8794,2.7792,1.3415
0.25182,0.67886,0.10456,1.213,0.13336,0.11257,3.0062,3.3245,1.7869,1.953
