"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.022747,0.22622,0,2.7695,0.072099,0.035101,0.28187,4.0801,3.5341,1.526
0.083557,1.3283,0,1.2574,0.072099,0.16023,3.088,2.6819,3.277,2.2104
0,1.5349,0.2692,0.13976,0.072099,0.911,2.7561,1.3707,3.082,2.1457
0.020236,1.1905,0.80761,0,0.5768,1.9746,2.3035,2.1514,4.233,2.2844
0.016231,0.84614,0.53841,0,1.2257,3.0382,1.6699,4.1247,2.3141,2.1179
0.067686,0.70838,0.40381,0,2.5956,3.1007,0.88534,4.4642,3.9131,2.7283
0.063049,0.6395,0.1346,0.10657,3.4608,2.7254,0.43274,3.8265,2.7422,3.163
0.060249,0.2951,0,0.0012047,2.8119,0.911,0.070651,3.8827,4.3461,2.8763
0.014206,0.2951,0,5.5481e-07,2.3072,0.22279,0.040477,1.9686,0,2.2751
0.018816,0.22622,0,4.4853e-10,1.2257,0.097665,0.040477,4.0184,2.9089,1.7942
0.037181,0.22622,0,7.077e-07,0.5768,0.097665,0.040477,3.383,2.5303,1.6555
0.039655,0.22622,0,0.0022838,0.4326,0.035101,0.040477,2.3,4.6019,1.5537
0.034994,0.22622,0,3.0048,0.2163,0.035101,0.25169,4.1312,2.4079,1.6185
0.43654,0.16639,0,2.8708,0.1442,0.035101,0.31204,4.8343,2.6354,1.6277
0.31361,0.070486,0,1.1875,0,0.22279,2.0621,2.2817,3.3293,2.4601
0.95897,0.16176,0,0.34939,0.072099,0.911,2.5147,2.1614,2.2058,3.1445
1.297,0.15807,0,0.069879,0.5768,1.8495,2.0923,2.0734,1.6293,3.6902
1.5121,0.17544,0,0,0.64889,2.0372,1.6095,2.9715,3.2941,3.8566
2.4033,0.19787,0,0,1.0815,1.2864,1.0362,0.73049,3.377,4.2728
2.2189,0.13101,0,0.071044,1.5862,1.1613,0.37239,3.9715,3.1664,4.1526
3.8784,0.29552,0,0.00098786,0.86519,0.53561,0.070651,4.3861,4.7199,3.4497
3.8784,0.12742,0,5.5481e-07,0.4326,0.097665,0.040477,3.8386,2.6608,2.5896
3.0794,0.097274,0,4.4853e-10,0.2884,0.097665,0.040477,2.2221,4.6607,1.9699
2.1882,0.2463,0,7.077e-07,0.2163,0.097665,0.040477,3.7476,3.72,1.822
1.4507,0,0,0.0021906,0.1442,0.035101,0.040477,1.3287,2.3004,1.4983
0.34435,0.22758,0,2.7952,0.072099,0.097665,0.37239,3.9937,2.4039,1.415
0.37508,0.22622,0,2.702,0.2884,0.035101,0.070651,3.3835,1.5656,1.5168
0.37508,1.2594,0.1346,0.9081,0.1442,0.035101,2.3337,2.9848,3.2357,2.0069
0.68239,0.91502,0.1346,0,0.1442,1.0361,2.5751,1.8864,2.964,2.0809
0.8975,0.91502,0.1346,0,0.3605,2.2248,1.8207,4.0587,2.2208,2.904
1.5736,0.77726,0.1346,0,1.3699,2.6002,1.0966,1.7661,1.6217,3.0335
1.1434,0.50174,0.1346,0,1.6583,3.1633,0.7043,3.7746,2.6115,3.4867
1.9424,0.36398,0.1346,0.14209,2.4514,2.0372,0.43274,3.53,3.5532,3.7456
3.8784,0.2951,0,0.0010601,2.5956,0.66074,0.10082,2.8146,3.2266,3.1907
3.4789,0.22622,0,6.0305e-07,1.6583,0.22279,0.070651,3.2713,2.0247,2.4509
2.6799,0.22622,0,4.6436e-10,0.93729,0.097665,0.040477,3.9229,3.6615,1.9422
1.5736,0.22622,0,7.388e-07,0.5047,0.035101,0.040477,2.708,2.9797,1.4983
1.1434,0.22622,0,0.0022605,0.2163,0.035101,0.040477,3.0425,4.1897,1.3688
0.19069,0.36398,0,2.9349,0.1442,0.035101,0.25169,3.1256,2.2711,1.3965
0.067766,0.77726,1.6152,2.9384,0.3605,0.018361,0,3.877,3.7534,0.87861
0.28288,2.637,1.2114,0.48898,0.3605,0.03276,0.029836,2.5164,3.2082,1.6647
0.34435,3.9457,2.4228,0.13976,0.1442,0.034147,0.022568,2.1512,3.0992,1.4613
0.098497,4.359,4.4419,0,0.072099,0.1035,0.036142,4.0332,2.8041,0.98034
0.037035,4.2213,4.4419,0,0.072099,0.023846,0.060926,2.9742,1.6678,0.58266
0.037035,6.081,4.0381,0,0.5768,0.060906,0.064237,4.6704,2.5414,0.36994
0.19069,6.0121,4.8457,0.035522,0.3605,0.068564,0.049118,3.4447,5.4855,0.24046
0.65166,4.8412,4.3073,0.0010601,0.3605,0.037509,0.0019327,3.9385,2.3934,0.027746
0.71312,3.0503,3.7689,5.5481e-07,0.72099,0.021853,0.029082,2.5666,4.9473,0
0.65166,1.3972,4.0381,4.2214e-10,0.72099,0.079849,0.036455,2.8916,3.8936,0
0.46727,1.2594,3.365,6.9214e-07,0.64889,0.01783,0.060571,3.7688,1.8161,0.29595
0.31361,0.9839,2.2882,0.0022139,0.2884,0,0.040413,3.0007,3.7397,0.54566
0.098497,1.0528,1.6152,3.0048,0.1442,0.081375,0.024087,1.6596,2.7279,0.76763
0.31361,0.22622,0,2.7695,0.072099,0.035101,0.131,2.0905,3.1504,1.4335
0.59019,0.6395,0,0,0,0.035101,0.070651,3.8449,2.1193,1.4798
0.46727,1.0528,0.1346,0,0,0.035101,0.040477,3.7379,3.4802,1.452
0.28288,0.91502,0.2692,0,0,0.035101,0.070651,3.8611,3.5554,1.0913
0.19069,0.77726,0.2692,0,0,0.035101,0.040477,3.6618,3.7558,1.0728
0.15996,0.70838,0.1346,0,0,0.035101,0.040477,2.8529,4.3307,1.2208
0.067766,0.50174,0.2692,0,0,0.035101,0.040477,2.3357,2.1238,1.1468
0.067766,0.43286,0.2692,0,0,0.035101,0.040477,4.9642,2.5421,1.2023
0.067766,0.2951,0.1346,0,0,0.035101,0.040477,1.8877,3.1687,1.378
0.067766,0.22622,0.1346,0,0,0.035101,0.040477,1.7085,3.9478,1.5815
