"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.037409,-1.4147,0.48987,1.6005,3.3507,-0.70922,0.2101
-0.037409,-0.95117,1.0984,1.5192,0.14152,0.071612,1.4044
-0.037409,-0.19795,1.373,0.035039,-3.3438,1.1589,2.0844
-0.037409,0.10968,1.0729,-1.3629,-0.54987,1.7361,-0.49623
-0.037409,0.034656,0.2693,-1.3383,-0.23637,1.3732,-2.4318
-0.037409,-0.0013376,-0.66533,-0.78245,0.26126,0.41029,-0.97385
-0.037409,0.06927,-1.2792,-0.73079,0.025528,-0.47714,-0.10535
-0.037409,0.062135,-1.3282,-0.59943,-0.3229,-0.87994,-0.10802
-0.037409,0.11276,-0.9261,-0.22162,-0.092747,-0.87016,-0.011514
-0.037409,0.67021,-0.42237,-0.21298,0.044584,-0.76229,-0.0092137
-0.037409,1.6185,-0.098871,-0.23742,-0.28245,-0.67915,0.20332
-0.037409,1.9581,0.02366,0.30871,0.8469,-0.46274,0.091658
-0.037409,1.0501,0.092322,0.86681,0.99044,-0.042251,-0.10333
1.0356,0.080986,-0.55932,-0.1144,2.5285,1.1468,2.8217
0.77431,0.080986,0.17977,2.2017,-0.10308,2.2728,1.1627
-0.066465,0.080986,1.4471,2.1939,-2.8258,0.66505,-3.0876
-0.33428,0.080986,2.0123,-0.12651,-0.40017,-1.5359,-0.54903
-0.10042,0.080986,1.1537,-1.4033,-0.051881,-1.5985,0.11418
-0.3024,0.080986,-0.33028,-1.2579,-0.0067778,-0.0078093,0.73087
-0.99613,0.080986,-1.3271,-0.96164,0.044285,0.29426,0.75711
-1.2139,0.080986,-1.499,-0.60264,-0.11067,-0.56543,-0.56227
-0.68395,0.080986,-1.0314,-0.2086,-0.12749,0.024251,-1.1199
-0.14041,0.080986,-0.36584,-0.17753,-0.04033,0.99838,-0.12925
0.12324,0.080986,0.0012474,-0.3018,-0.1925,-1.4949,-0.10549
0.34733,0.080986,0.009922,-0.2762,0.77744,-2.5424,0.23323
0.49097,0.080986,0.013226,-0.02999,0.63686,0.84411,0.68749
2.0609,2.6677,-0.2584,0.1141,2.9253,0.0097035,0.66087
1.5754,-1.0624,-0.11188,1.3586,0.34943,0.0097035,0.1878
-0.10586,-2.8748,0.6454,1.8753,-2.8949,0.0097035,-0.059244
-0.125,-0.35155,1.7343,0.95287,-0.77891,0.0097035,0.5846
0.63107,0.2223,1.8918,-0.78907,-0.10357,0.0097035,0.7021
-0.090684,0.94905,0.4487,-1.8098,-0.13309,0.0097035,-0.38025
-2.0108,0.17399,-1.4146,-1.3432,-0.040606,0.0097035,-1.5516
-2.03,-0.59648,-1.9641,-0.44398,-0.020098,0.0097035,-1.3883
-0.36988,-0.30103,-1.141,-0.24774,-0.2681,0.0097035,-0.30602
0.11817,0.39771,-0.26388,-0.40492,0.2309,0.0097035,0.22346
-0.12635,-0.57218,-0.013857,-0.30234,-0.60962,0.0097035,0.19427
0.21067,1.5368,-0.02719,-0.077652,1.5573,0.0097035,0.26476
0.63624,2.1576,0.090661,0.075607,2.0272,0.0097035,0.3717
2.4285,1.4325,0.040326,-0.095023,-0.048586,1.146,1.0245
0.041061,1.0285,1.1456,-0.095023,-0.048586,0.2662,-2.6483
-2.4754,0.073358,1.4861,-0.095023,-0.048586,-0.7704,-1.7069
-1.2202,-0.70269,1.0338,-0.095023,-0.048586,-1.0409,0.31203
0.11912,-0.97171,0.62638,-0.095023,-0.048586,-0.65694,-0.27533
0.95018,-0.82146,0.34842,-0.095023,-0.048586,-0.19392,0.52666
-0.60422,-0.44354,-0.29471,-0.095023,-0.048586,0.062209,0.4183
-1.5234,-0.10344,-0.98149,-0.095023,-0.048586,0.19036,0.0072435
-0.2179,-0.016222,-1.0274,-0.095023,-0.048586,0.53568,1.4246
0.015382,-0.073377,-0.60124,-0.095023,-0.048586,1.2524,1.3084
-0.11189,0.042179,-0.36773,-0.095023,-0.048586,1.7617,-1.8522
0.81892,0.38497,-0.41746,-0.095023,-0.048586,1.302,-0.70017
0.97355,0.6382,-0.28209,-0.095023,-0.048586,0.063719,0.79913
-0.037409,1.7472,-0.41429,-0.13021,-0.050966,-0.80649,-0.16505
-0.037409,1.6717,-0.089124,1.0107,0.28404,-0.87092,-0.062712
-0.037409,-0.28771,0.57054,1.5277,0.64146,-0.57266,-0.012348
-0.037409,-1.408,1.5432,1.0639,0.85327,-0.28279,-0.01468
-0.037409,-0.82487,1.7042,0.30971,0.68915,-0.09361,0.0010028
-0.037409,-0.32626,0.55563,-0.073371,0.14664,0.023494,0.19274
-0.037409,-0.26373,-0.43923,-0.26122,-0.44639,-0.0068718,0.65947
-0.037409,-0.18481,-0.23126,-0.64864,-0.77185,-0.042899,1.1485
-0.037409,-0.1216,0.14226,-1.0842,-0.7935,0.38735,1.1131
-0.037409,-0.058384,-0.4345,-1.1559,-0.64633,1.359,0.32033
-0.037409,-0.027084,-1.3229,-0.82612,-0.43714,1.9503,-0.72345
-0.037409,-0.0012737,-1.3072,-0.39217,-0.19474,1.2151,-1.2164
-0.037409,0.21455,-0.4143,-0.044422,0.058245,-0.33954,-0.90295
1.5889,-1.0229,0.069831,1.4015,2.2702,-0.078572,0.1314
1.7418,-0.97396,0.26382,1.4305,-0.14298,-0.11818,-0.33828
-0.84306,-0.15075,0.73329,0.72462,-2.4908,-0.44011,-0.088138
0.52777,0.094983,1.7965,-0.27234,-0.37956,-0.11231,1.5867
2.1189,-0.030318,1.8318,-0.97127,-0.13832,1.2609,1.0475
-0.86912,0.072155,-0.047852,-1.0818,-0.070502,2.2243,-0.74335
-2.9709,-0.030549,-1.876,-0.8209,-0.077078,1.3504,-1.1155
-1.5435,0.19069,-1.8419,-0.60325,-0.081945,-0.49173,-0.93605
-0.056128,1.4754,-0.80819,-0.44264,-0.056366,-1.2153,-0.36316
-0.10632,2.0064,-0.23346,0.13065,0.048562,-0.89009,-0.054264
-0.11612,0.66806,0.069984,1.3189,-0.19863,-1.0625,-0.12277
0.17772,-0.72692,0.5356,2.4311,1.0639,-1.1304,0.035994
0.74427,-0.95832,0.67826,2.4337,0.76876,-0.13189,0.34779
0.18111,-3.9252,0.32045,1.9496,1.3248,-0.43691,0.19548
1.1545,-1.81,0.93115,1.9558,-0.55367,-0.20066,0.19009
0.73786,-0.73209,1.3145,0.7881,-1.7267,-0.14157,-0.12772
2.2468,-0.321,1.2811,-0.60969,-0.55935,0.02474,1.7863
2.3271,-0.052929,0.82708,-1.3068,-0.10597,0.72311,2.197
-1.1555,0.052997,0.12313,-1.2183,-0.24636,1.535,-1.4075
-2.1393,0.040422,-0.57275,-0.83478,-0.13525,1.5566,-2.2989
-0.63745,0.066082,-1.0247,-0.53234,-0.040305,0.71453,-0.79483
-0.44259,0.086361,-1.1212,-0.35437,-0.043321,-0.18199,-0.18238
-0.96366,0.077779,-0.92115,-0.24035,-0.04782,-0.64126,0.033997
0.52648,0.08318,-0.59332,-0.18621,-0.063418,-0.87816,0.008165
1.134,0.087086,-0.28645,-0.16301,-0.039202,-1.0261,0.26308
-0.70074,0.35442,-0.05053,-0.075018,0.13028,-0.83123,0.27256
1.7396,-3.0315,-0.51077,1.6699,1.6582,-0.93005,0.43225
1.2773,-1.7669,3.0292,1.4936,-0.34211,-0.66548,0.0031752
-2.144,-0.50352,1.9887,0.55569,-1.8791,-0.18338,-0.41598
-2.6729,0.0023643,-1.0125,-0.38826,-0.4776,0.046897,0.29252
-0.3714,-0.031277,-0.35675,-0.93616,-0.20026,0.23899,0.79541
0.00031834,-0.053032,-0.77325,-1.11,-0.33102,0.49854,1.214
-0.10422,0.068721,-1.3155,-0.99299,-0.11561,0.85792,1.1717
-0.035742,0.098645,-0.22835,-0.72228,-0.014429,1.4661,-0.6147
0.029316,0.017941,-0.70149,-0.50171,-0.036211,1.5392,-1.7915
-0.11876,0.22965,-0.80817,-0.36677,-0.11251,0.24156,-1.0051
-0.21044,1.0005,0.045165,-0.16006,-0.042559,-1.3325,-0.32868
1.3999,1.861,-0.14962,0.1675,0.60315,-1.6137,-0.070927
1.6816,1.9404,0.26788,0.42829,0.50611,-0.80616,0.30364
1.3188,-1.4345,-0.80613,0.62566,2.6464,-1.3263,-0.78845
2.013,-1.4277,0.69,2.4765,-0.55067,-0.76446,0.95781
0.74674,-0.68984,2.3079,1.7688,-2.7856,0.08365,1.2116
-1.8849,0.013599,1.5916,-0.74883,-0.55607,-0.06793,-0.047696
-2.5384,0.18513,-0.098024,-1.8228,-0.075401,0.66687,1.1725
-0.79117,-0.013636,-0.87486,-1.2288,-0.061037,2.3663,0.063364
0.18694,-0.063232,-1.4311,-0.70345,-0.15223,1.7541,-2.3942
-0.0052988,0.37798,-1.5362,-0.58697,-0.0035562,-0.31986,-1.0632
-0.08109,1.0605,-0.74682,-0.36703,-0.10084,-0.98452,0.073803
-0.087321,1.344,-0.096016,-0.10626,0.072756,-0.92812,-0.51419
