"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0,0.23199,0.51318,2.7294,0.75105,2.4592,2.5297,1.451,3.0101,1.0708
0.097922,0.79382,0.43986,1.3027,0.56329,3.487,0.66701,0.61512,1.5844,2.1985
0.076601,1.4805,0.87973,0.2896,0.37552,3.9651,2.7076,0.9755,2.6362,2.1301
0.13143,2.3232,1.3196,0.072399,0.93881,1.6714,4.5129,0.60486,3.313,1.572
0.015608,2.3232,1.8328,0,1.8776,4.0916,4.5977,2.0685,1.3451,1.048
0.096158,2.0423,2.6392,0,3.192,3.1501,0.99019,0.71558,0,0.58094
0.097394,1.5741,3.2257,0.11041,3.943,3.7391,3.0633,2.277,2.5178,0.5126
0.11422,0.85624,2.9324,0.0010734,4.1308,2.7185,0.93723,1.6836,0.11903,0.48982
0.099657,0.66897,2.126,5.9981e-07,4.3185,3.5296,2.2025,2.2992,2.194,0.56955
0.12275,0.48169,1.5395,4.647e-10,3.0042,3.2751,1.2189,1.4884,2.8198,0.71764
0.075401,0.32562,1.173,7.2517e-07,1.5021,4.2575,2.6072,3.1133,2.391,0.91129
0.029226,0.29441,0.58649,0.0022454,1.1266,2.2781,2.5488,1.8658,3.1691,1.1733
0.049398,0.23199,0.36655,2.7512,1.1266,3.4118,2.8383,2.8098,2.2171,1.3214
0.62903,0.037499,0,3.0094,0,1.7624,0.57109,1.9997,2.163,2.1073
0.492,0.077623,0,0.86848,0,3.2021,1.8813,1.2407,2.4932,2.9845
0.58335,0,0,0.072399,0,3.0165,2.4897,1.3749,2.9755,3.7818
1.4055,0.09019,0,0,0,2.7925,2.4473,1.2911,1.9836,4.4995
2.9585,0.026448,0,0,0,2.112,2.4974,0.33375,3.0661,4.8526
2.3191,0.063816,0,0,0,2.9202,1.3432,3.4684,3.2566,5.0576
3.0956,0.012544,0,0.40484,0,2.0602,1.6965,3.5321,2.2488,5.5588
6.1102,0.062751,0,0.0013231,0,2.0549,3.2562,2.6428,2.7262,4.4425
5.6535,0.065113,0,5.6649e-07,0,2.9187,2.5645,1.6171,1.7967,3.087
4.2832,0.037513,0,4.5924e-10,0,3.9339,1.9656,1.0072,0.34085,2.1985
3.3239,0.032287,0,7.2517e-07,0,2.3045,0.98829,2.2592,0.81917,2.1073
2.1364,0.072799,0,0.0022696,0,2.3547,2.6954,2.972,2.329,2.0618
0.44632,0.037496,0,3.0046,0,2.4392,1.4364,2.259,2.9889,1.9137
0.21794,0.32562,0.58649,3.0794,0.18776,2.6925,2.5796,3.1679,3.5089,1.2758
0.30929,1.4493,0.6598,1.158,0.18776,3.7997,2.6576,2.0115,2.163,2.1529
0.17226,2.6978,1.4662,0.2172,0.18776,2.2629,3.9209,0.46611,2.6018,1.6517
0.080906,3.3845,1.9794,0,0.56329,3.5938,0.6821,0.22623,3.7063,1.2075
0.17226,2.6978,2.7125,0,0.37552,3.6382,3.6775,0.86413,1.183,0.87711
0.12658,2.2296,2.8591,0,0.93881,1.2937,0.78289,0.076561,2.4042,0.43286
0.17226,2.4481,3.299,0.073607,2.6287,0.99011,2.5965,1.2871,1.9575,0.23921
1.0858,1.5741,2.7858,0.00084875,2.4409,3.2656,1.1352,3.578,2.5298,0.022782
1.2685,1.0435,2.1993,5.7482e-07,1.3143,3.5487,3.2728,2.2903,2.0068,0.13669
1.0401,0.73139,1.173,4.5377e-10,1.8776,3.6549,1.3303,2.6602,3.4454,0.28478
0.76606,0.60654,0.95304,7.2517e-07,0.37552,3.1705,3.5957,1.7703,2.2668,0.44425
0.53767,0.5129,0.6598,0.0022696,0.93881,3.0326,4.0572,1.8467,3.3253,0.74042
0.21794,0.32562,0.43986,2.7874,1.1266,2.4255,2.4521,3.3329,4.6444,1.1163
0.12658,0.45048,1.0264,2.7994,1.1266,2.1193,1.9829,2.6664,2.7305,0.94546
0.35497,1.0435,1.0264,0.72374,0.75105,2.1412,2.3054,0.71404,4.5249,1.6745
0.26361,1.7614,1.2463,0.2172,0.37552,4.3865,2.296,2.357,1.8596,1.4011
0.12658,2.6042,1.6861,0,0.37552,2.8444,2.6439,0.69678,2.4085,0.83155
0.12658,3.0724,1.8328,0,0.75105,3.9722,3.0346,1.586,2.7894,0.45564
0.080906,2.9475,3.4456,0,0.37552,2.1491,2.3444,3.1999,2.0996,0.23921
0.12658,3.1348,3.4456,0.33123,2.2531,2.8885,1.861,0.27645,2.4913,0.21643
0.99444,2.6042,2.9324,0.0012232,2.2531,0.98787,2.011,2.7752,3.8381,0.13669
1.2228,1.6366,2.8591,6.3313e-07,2.8164,2.4336,1.9975,1.4292,1.1307,0.022782
0.90309,0.91867,2.6392,4.9204e-10,1.6899,2.6284,3.805,2.9891,3.6425,0.056955
0.81173,0.57533,2.0527,7.8157e-07,2.8164,1.7177,2.1378,0.013121,2.2512,0.15947
0.58335,0.41926,1.6128,0.0023903,1.6899,3.2305,1.7197,1.3593,3.876,0.50121
0.26361,0.29441,0.95304,2.9684,2.0654,1.6554,2.7314,2.7343,2.3564,0.75181
0.12658,0.41926,0.51318,2.9744,0.37552,2.0169,0.85754,2.8506,2.1666,1.1049
0.35497,1.8551,0.80642,1.2308,0.37552,3.8709,2.2757,1.6909,1.4741,1.6289
0.35497,2.5417,1.2463,0.2172,0.75105,2.8251,2.2198,1.9429,3.7589,1.3441
0.17226,2.8539,2.0527,0,0.56329,2.9457,2.9092,1.6102,3.1326,0.84294
0.17226,2.5417,2.2726,0,1.3143,3.6384,2.5973,2.9103,0.57838,0.62651
0.21794,2.8227,2.0527,0,1.6899,2.9248,2.0045,2.5925,2.2936,0.37591
0.12658,3.1972,2.1993,0,1.3143,3.8631,3.3276,2.1069,3.0804,0.22782
0.080906,2.9475,1.9794,0,1.8776,0.11675,2.6014,2.6543,3.4086,0.079737
0.080906,2.3857,1.8328,0,1.1266,1.4858,2.6008,1.3515,2.6326,0
0.12658,2.1048,2.4926,0,1.3143,2.891,0.67635,4.1404,5.7005,0.045564
0.080906,2.0735,2.7125,0,1.8776,2.3019,1.6102,1.4164,3.8848,0.13669
0.17226,2.2608,2.4926,0,2.4409,0.21259,1.1908,2.7162,4.6108,0.18226
0.080906,2.136,2.1993,0,2.8164,3.5727,1.4483,4.4993,1.4789,0.13669
0.21794,0.20077,0.73311,2.8694,0.75105,1.4606,0.80153,2.0109,1.5229,1.4353
0.62903,1.3244,0.80642,0.65136,0.75105,0.58995,2.2974,2.489,1.9478,2.2668
0.35497,2.3545,1.6128,0.072399,0.75105,2.0128,4.3513,2.0745,1.5723,1.6175
0.12658,2.8227,2.0527,0,0.75105,3.7074,1.4327,1.7773,1.7258,1.1049
0.080906,2.8851,2.8591,0,1.8776,2.2197,1.3359,2.8635,1.7745,0.70625
0.12658,2.4481,3.4456,0,2.6287,3.0173,3.7799,3.8295,1.8883,0.42147
0.080906,2.1672,2.6392,0.073607,3.7552,4.3028,1.3286,1.9819,2.6067,0.27339
0.99444,1.3556,2.6392,0.0009486,3.0042,3.3422,3.7952,1.5837,2.6365,0.17087
1.0858,0.94988,2.1993,5.3316e-07,3.3797,3.8689,4.0889,1.547,3.2857,0.2506
0.99444,0.54411,1.6861,4.2643e-10,1.3143,4.3235,2.6264,0.3235,2.4271,0.42147
0.72038,0.32562,1.173,7.2517e-07,1.1266,2.9022,1.1989,1.711,2.401,0.70625
0.6747,0.16956,0.87973,0.0023179,1.3143,2.2785,1.9938,2.5064,4.505,0.97963
0.26361,0.075921,0.51318,2.9684,0.56329,2.7567,2.9441,2.4821,3.0923,1.0822
0.080906,0.23199,0.58649,2.9044,0.75105,3.3654,1.8028,2.6156,0.39359,1.3555
0.40064,1.3556,0.87973,1.0136,0.37552,4.1416,2.3809,0.8657,3.329,2.0162
0.30929,1.9487,1.0997,0.2172,0.56329,1.9586,3.3578,2.7857,1.6314,1.5834
0.12658,2.6666,1.3929,0.072399,0.56329,4.4254,2.6652,2.8336,1.3667,1.0822
0.080906,3.5405,1.6861,0,0.75105,1.957,1.6937,1.894,2.9269,0.70625
0.080906,3.0411,2.2726,0,1.3143,2.6221,2.1637,3.278,2.2127,0.46703
0.21794,2.4793,2.8591,0,2.6287,3.2121,0.82008,1.9627,3.0011,0.33034
0.080906,1.8551,2.6392,0,2.4409,3.7743,3.1282,0.24786,3.536,0.29617
0.17226,1.6678,2.7858,0,2.2531,2.8745,3.1278,0.35422,1.9289,0.41008
0.17226,1.4181,3.1524,0,2.8164,3.1477,1.9294,1.964,2.0134,0.52399
0.35497,1.0435,3.0057,0,3.0042,4.2029,3.937,0.35684,2.2684,0.69486
0.35497,1.1684,2.6392,0,2.2531,3.3037,2.5858,2.4917,2.26,0.95685
0.35497,1.1059,2.1993,0,1.6899,3.5689,3.4492,4.0106,1.7464,0.99102
0.21794,0.45048,1.5395,2.9744,1.3143,2.3537,3.4023,2.2556,2.8786,0.83155
0.30929,1.1059,1.2463,1.0853,1.5021,2.2783,2.1126,2.0658,4.3387,1.3783
0.62903,1.2308,1.4662,0.26044,0.93881,4.0399,2.184,1.7808,3.4302,1.3214
3.0042,1.0747,1.5395,0.0011231,0.93881,3.9089,1.0431,1.0804,1.8613,1.1049
3.1869,0.91867,1.6128,6.3033e-07,0.37552,3.6654,3.4492,1.7451,0.90052,0.91129
2.2734,0.73139,1.3196,2.4722e-10,0.75105,2.4611,2.5001,2.5009,2.1242,0.68346
1.6796,0.54411,0.87973,9.2037e-14,0.56329,3.8346,2.6398,1.6015,3.0875,0.70625
1.1771,0.45048,0.6598,0,0.75105,4.0364,2.7403,2.3233,2.7118,0.8885
0.62903,0.29441,0.58649,8.7819e-14,0.37552,3.4134,0.10874,0.35931,3.4147,1.1049
0.44632,0.2632,0.51318,2.688e-10,0.56329,1.6475,4.0682,3.5849,1.5086,1.2302
0.44632,0.13835,0.21993,8.0574e-07,0.56329,2.5932,1.0888,3.1038,3.7333,1.5492
0.35497,0.13835,0.073311,0.0024145,0,2.9201,1.2026,1.8178,3.2451,1.777
0.12658,0.2632,0.073311,2.8598,0,3.8574,2.8465,3.1123,3.9284,1.8454
0.21794,0.48169,1.5395,2.7994,2.8164,2.6599,1.0385,2.0825,2.7457,0.86572
0.62903,0.88746,1.0997,0.72374,2.0654,1.9758,1.14,2.1812,3.1742,1.6745
0.6747,1.1059,1.3929,0.072376,1.3143,0,3.4992,2.2791,3.07,1.7428
0.53767,1.5741,1.173,0.22263,0.75105,2.0287,2.0559,3.2444,4.1748,1.2758
2.3647,1.0747,1.3196,0.0010153,0.56329,3.0989,3.4084,1.4906,4.4314,0.95685
2.2277,0.94988,1.3196,5.3366e-07,0.56329,1.0605,0,0,1.2168,0.68346
2.182,0.7626,1.0997,2.2324e-10,0.93881,4.4447,2.2991,3.472,3.6942,0.54677
1.5426,0.38805,0.87973,8.4488e-14,0.75105,2.0822,2.5463,1.7567,2.2039,0.68346
0.90309,0.35684,0.6598,8.249e-14,1.3143,2.1611,1.6916,3.7155,3.9859,0.80877
0.6747,0.23199,0.36655,2.5805e-10,0.93881,2.8736,2.4582,3.3471,2.4478,1.0708
0.30929,0.20077,0.29324,7.9768e-07,0.75105,2.7172,2.7273,1.1372,2.7637,1.5378
0.26361,0.20077,0.21993,0.0024145,0.56329,1.6094,3.577,1.9667,3.4125,1.6289
