"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.029609,0.47916,1.0295,2.9722,1.2136,2.0361,1.7991,0.75894,0.66652,1.7281
0,1.1942,1.1582,0.71479,3.7321,4.9626,2.9956,1.6584,0.31595,2.4842
0.39992,1.9525,1.673,0,2.479,2.6636,2.8906,1.7226,0.84181,2.0881
0.47663,2.1908,2.3807,0,2.4894,2.6315,0.95921,1.7869,1.3677,1.2961
0.38447,2.4941,2.2521,0,2.7307,2.7064,3.173,1.7869,1.3677,0.79205
0.070803,2.6458,1.9303,0,4.3898,1.9619,1.6878,1.7226,1.1924,0.46803
0.057559,2.4941,2.3807,0.18174,2.4367,4.4368,1.562,1.2087,1.0171,0.28802
0.62935,1.9741,2.5738,0.0012327,0,3.1232,1.5807,0.88744,1.1924,0.36002
0.24323,1.3458,2.7668,6.0063e-07,2.7659,3.0542,3.2933,0.82319,1.3677,0.28802
0.3246,0.89082,2.7668,4.5896e-10,2.451,1.6824,2.6344,0.50196,1.1924,0.36002
0.69381,0.86916,1.9947,7.3212e-07,1.2331,2.4322,1.1438,0.30922,1.0171,0.75605
0.36892,0.58749,1.6086,0.0022415,0.87821,2.747,1.4838,0.37346,0.84181,1.0801
0.0043968,0.54416,1.1582,2.9317,1.1938,2.6143,3.2762,0.43771,0.84181,1.4761
0.47496,0,0,2.8685,3.0438,3.0341,1.2118,1.9154,4.1722,1.0801
0.69087,0.073817,0,1.0007,3.546,3.2191,1.756,2.1081,3.2958,2.4842
0.90678,0.060089,0,0.071505,2.4942,2.9815,3.0514,3.2646,3.1205,2.8802
0.47496,0.076905,0,0,2.8295,1.6591,0.42773,3.8428,2.5947,1.8721
0.25906,0.038717,0,0,2.9229,2.9052,2.8293,3.5858,2.5947,1.0801
0.69087,0.050389,0,0,0.99534,1.8818,0,4.164,2.5947,0.86406
0.25906,0.088638,0,0.036349,3.4657,4.4919,2.2392,3.2003,2.5947,0.75605
5.009,0.089115,0,0.00098619,2.4882,3.53,1.9042,2.5578,2.9452,1.0081
4.1454,0.029967,0,5.2658e-07,2.8011,2.7136,3.1569,2.3009,2.77,0.64804
3.2817,0.036059,0,4.5356e-10,3.2393,3.6622,2.5559,2.3009,2.2441,0.57604
1.3386,0.096828,0,7.2416e-07,3.1938,2.9264,4.4994,2.2366,1.8935,0.68405
0.69087,0.095186,0,0.0022654,0.26138,2.4685,2.6037,2.1724,2.5947,0.90006
0.25906,0.11804,0,2.8244,1.6304,2.0895,2.4242,1.7869,2.9452,1.0801
1.3386,0.45749,1.5443,2.8685,3.2441,3.3999,1.0253,0.21844,0.082956,2.4482
0.69087,1.1292,1.2869,0.71479,3.3141,3.0434,2.3419,0.11775,0.25809,3.7082
0.25906,1.6275,2.1234,0,4.3304,1.2477,0.29663,0.067557,0.13203,3.4922
0.25906,2.2991,2.3164,0,1.4638,2.9945,3.3982,0.18509,0,2.7002
0.47496,2.0391,3.2816,0,3.5651,2.8948,0.97739,0.17935,0.3544,1.7641
0.25906,2.2775,2.5094,0,2.7501,4.3748,1.2071,0.075805,0.35904,1.2601
0.47496,2.0175,2.3807,0.072697,3.6413,1.6163,3.3437,0.16667,0.20342,1.1161
3.4977,1.5625,2.5738,0.00096154,4.6266,3.1294,3.381,0.081275,0.46505,0.86406
3.7136,0.78249,2.4451,5.1012e-07,2.4765,1.1286,1.3984,0.12034,0.14425,0.64804
4.1454,0.54416,1.7373,4.2116e-10,3.6906,3.2594,2.9386,0,0.39694,1.0441
2.4181,0.43583,1.2869,7.0825e-07,3.8276,3.0863,1.6687,0.068567,0.17637,2.3762
1.9863,0.3275,0.83648,0.0022892,2.4671,2.2448,3.4761,0.12849,0.29375,3.2762
0.69087,0.3275,0.64344,2.7887,1.3243,1.7008,3.1577,0.17377,0.35989,4.5363
0.25906,0.43583,1.7373,2.8685,2.9939,1.5563,3.51,0.6947,0.31595,1.6561
1.3386,1.2158,1.2225,1.0007,1.8183,1.8939,2.4248,1.7226,0.49123,3.1322
0.25906,1.6925,1.9303,0.14301,0.41274,3.3774,0.93089,1.7869,1.1924,2.5922
0.25906,2.6025,1.9947,0,3.5839,1.1126,1.3386,1.5299,1.0171,1.4401
0.25906,2.8191,1.7373,0,3.7191,2.8441,1.3543,1.7869,0.66652,0.82806
0.25906,2.9058,1.9947,0,4.7569,4.7508,4.87,1.4657,1.3677,0.64804
0.47496,2.9058,2.7668,0.25444,2.8046,3.7123,1.7706,0.75894,1.3677,0.36002
2.4181,2.2775,3.2172,0.0014546,2.6828,3.203,3.582,0.37346,0.84181,0.28802
2.634,1.6925,2.8312,6.2531e-07,2.2333,3.4077,1.2191,0.24497,0.66652,0.32402
1.7704,0.99915,2.6381,4.9676e-10,3.5602,3.167,2.57,0.43771,0.31595,0.21601
1.5545,0.82582,1.7373,7.5599e-07,3.2987,2.5285,1.0009,0.37346,0.31595,0.61204
1.3386,0.58749,1.866,0.0023608,2.2072,1.115,2.9746,0.63045,0.31595,0.82806
0.25906,0.50083,1.4156,3.0747,2.4803,2.6047,1.589,0.75894,0.31595,1.9081
0.69087,0.56583,1.1582,2.6266,1.76,0.32445,2.4915,0.75894,0.31595,2.6642
1.1227,0.50083,0.90082,0,3.7799,1.9796,3.5423,1.5941,0.31595,2.4122
0.69087,0.3275,0.90082,0,2.1281,3.7331,1.756,2.8148,1.1924,1.9441
0.47496,0.3275,0.51475,0,1.2977,2.8299,0.85696,3.0718,1.8935,1.1881
0.47496,0.69582,0.38607,0,2.6422,3.8708,2.3852,2.8791,5.0487,0.75605
0.47496,2.2125,0.70779,0,1.7379,0.99509,1.3258,2.6863,4.5228,0.50403
0.25906,3.0358,2.1877,0,4.3552,3.4813,1.7649,1.9796,3.997,0.32402
0.25906,4.2058,2.5738,0,2.2826,1.8726,2.1009,1.3372,2.9452,0.10801
0.25906,3.9025,3.2172,0,2.4483,2.9814,2.721,1.2087,2.2441,0.036002
0.25906,3.5558,3.0885,0,1.0988,4.3971,3.4069,0.6947,2.2441,0
0.25906,2.7541,3.6033,0,5.044,3.5216,3.3718,0.50196,1.7182,0.072005
0.25906,2.0608,3.9893,0,2.4428,3.0953,3.5347,0.30922,1.0171,0.036002
0.25906,1.5625,3.1529,0,1.687,3.6225,3.8827,0.30922,0.84181,0.036002
0.69087,0.50083,1.0295,2.8685,1.1541,3.5826,2.6832,0.6947,0.14066,2.0161
1.3386,1.1075,0.70779,0.92923,3.1178,2.9133,3.3117,1.2729,0.49123,3.7803
0.69087,1.4758,1.4156,0.071505,2.8255,2.4151,0.78332,1.9796,0.49123,3.5642
0.47496,1.8875,1.9303,0,0.20599,2.7773,2.0474,2.8148,1.543,2.0161
0.25906,2.2125,2.2521,0,3.7651,3.4071,2.4019,3.0076,1.7182,1.2241
0.25906,2.3858,3.2172,0,1.8238,4.0634,2.8852,2.8148,1.1924,0.72005
0.25906,2.2125,3.0885,0.21809,2.1731,3.4704,1.0678,2.4936,1.543,0.36002
1.1227,1.4325,3.7963,0.0011341,1.9221,4.6538,2.2645,1.7226,2.4194,0.32402
1.3386,1.5191,3.8607,6.2531e-07,1.6601,3.0609,1.1532,0.88744,2.0688,0.46803
0.90678,1.1942,4.118,4.8596e-10,2.3142,1.8563,2.9849,0.63045,1.8935,0.18001
0.69087,1.0858,3.4746,7.6395e-07,4.9957,3.1805,1.1876,0.43771,1.543,0.18001
0.47496,0.86916,2.7025,0.0023131,2.0781,3.379,3.0328,0.30922,1.3677,0.57604
0.25906,0.76082,2.7668,2.8959,2.6353,2.7056,1.6604,0.50196,1.0171,1.1161
0.69087,0.34916,1.673,2.8685,2.1146,5.4108,2.591,0.88744,0.14066,2.0521
0.69087,0.93416,1.3512,1.1441,1.9622,3.9739,2.7474,1.7869,0.49123,3.7443
0.47496,1.7575,1.9947,0.35752,2.6147,3.1579,4.9874,1.9796,1.1924,2.7722
0.25906,2.4508,2.3164,0.071505,2.0258,0,3.4346,2.8148,1.7182,1.2961
0.25906,2.3641,2.3807,0,1.9873,1.6834,3.4104,2.8791,1.8935,0.75605
0.25906,2.5158,2.5738,0,3.3371,1.5138,2.7086,2.7506,2.5947,0.36002
0.25906,2.7975,2.4451,0,1.552,2.9762,3.6067,1.9796,3.6464,0.25202
0.69087,3.4258,3.0885,0,3.5908,3.8584,0.94447,1.2087,2.4194,0.072005
0.25906,3.7291,3.4103,0,3.5672,1.7472,2.8482,0.88744,2.2441,0.21601
