"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.39216,2.4156,0.63696,1.2041,0.084482,0.049387,-1.3235
-1.5062,-0.60415,0.63696,2.098,-2.2549,0.032513,-2.0487
-0.27982,-0.23589,1.0616,1.5872,-0.64875,0.0016957,-0.37392
0.0057727,-0.051763,1.0616,1.3637,-0.33451,0.041231,0.16131
-0.22942,-0.71463,1.6986,1.683,0.15431,0.030616,-0.11494
-0.599,-1.4512,1.2739,0.4059,-0.33451,-0.029008,-0.2358
-0.5822,-1.3407,-1.4862,-1.7013,-0.19485,0.012283,0.19584
-0.11182,-0.78829,-1.2739,-1.9567,-0.22976,0.021614,0.62747
-0.011027,-0.49368,-1.2739,-1.8929,-0.54401,-0.019199,0.7138
-0.011027,-0.19907,-1.0616,-1.7013,-0.19485,-0.0079809,0.24763
0.64415,0.35332,-0.21232,-0.93504,1.4462,0.013337,1.0418
0.74494,0.24285,-0.63696,-0.85029,-0.028019,1.9022,0.74833
2.1897,1.5686,0,-0.61636,-1.4262,2.0892,0.023182
0.94653,2.6734,1.0616,0.0092051,-0.036763,-0.11214,-0.92642
-1.9429,0.53746,0.63696,0.018012,-0.1843,-0.77696,-1.6516
-1.1198,-0.49368,-0.63696,0.038649,-0.011285,-0.89784,-0.66744
-0.46461,-0.34637,-0.21232,0.0022913,0.091596,-0.85755,-0.39119
-0.044625,-0.27272,1.6986,-0.014925,-0.040109,-0.59565,-0.028615
-0.44781,-0.93559,3.1848,-0.068887,-0.093306,-0.29346,-0.028615
-0.5654,-1.5248,0.42464,-0.056583,-0.049839,-0.17258,-0.04588
-0.044625,-1.0092,0,-0.030104,-0.044039,-0.011411,0.35123
-0.027826,-0.5305,1.2739,-0.013272,0.00010434,0.2102,0.90372
-0.011027,-0.30955,-0.63696,0.083849,0.059062,0.71385,1.1282
0.69454,-0.014936,-1.9109,-0.0091509,-0.0011128,1.2578,1.0246
0.61055,0.72159,-2.9725,0.83447,1.0363,0.75414,0.61021
1.6521,2.5261,-1.9109,0.75928,2.6236,0.089319,-0.32213
0.71134,2.0473,0.21232,0.62939,-0.15993,-0.39419,-1.5825
-1.4222,-0.12541,0.21232,1.9703,-2.2549,-0.89784,-1.1854
-0.6662,-0.42002,0.63696,1.5872,-0.26468,-0.45463,-0.2358
-0.36381,-0.051763,1.6986,0.7571,0.1194,-0.17258,-0.20127
-0.17902,-0.67781,0.21232,0.34204,-0.055182,-0.33375,-0.11494
0.056171,-1.0461,-0.63696,0.72517,-0.12501,-0.27331,-0.063146
0.15697,-0.23589,-0.42464,-0.16879,0.049566,-0.19273,-0.04588
0.40896,0.53746,0,-0.71155,-0.090098,-0.07185,0.23037
0.34176,-0.088589,0.84928,0.62939,0.01465,-0.051704,0.33396
-0.31341,-0.60415,0.84928,0.62939,0.43364,0.069173,-0.063146
-0.36381,-0.30955,-0.42464,-0.48806,-0.090098,0.19005,0.14404
-0.26302,-1.2302,-1.6986,-3.7766,0.01465,2.5673,1.9224
1.8201,1.3845,-0.84928,-3.0422,1.4462,2.6479,1.6289
0.76174,2.5629,0.42464,1.0125,0.32889,-0.61579,-1.4444
-1.7246,-0.27272,0.42464,2.3535,-1.5915,-1.7238,-2.0141
-0.5822,-0.56733,1.4862,1.8745,-0.68367,-1.4015,-0.58111
-0.24622,-0.42002,2.9725,0.82095,0.1194,-0.69638,0.074978
-0.14542,-1.3775,1.0616,0.46975,0.1194,-0.33375,0.040447
-0.46461,-1.3407,-0.63696,0.022773,-0.22976,-0.07185,-0.011349
-0.6158,-0.75146,-1.0616,-0.2965,-0.36943,0.23034,0.31669
-0.12862,-0.45685,-1.9109,-1.2224,-0.33451,0.31093,0.62747
-0.011027,-0.19907,-0.63696,-1.9886,-0.26468,0.83472,0.662
-0.011027,-0.16224,-0.42464,-1.5417,-0.22976,1.5197,0.73107
0.66095,0.53746,-1.0616,-1.1266,0.7828,1.1168,1.18
0.44255,0.50063,-0.84928,-0.42421,1.4811,0.1699,0.80013
1.8537,2.5629,-0.42464,0.18241,2.3889,-0.15243,-0.028615
1.0305,1.7527,0.21232,0.59746,-0.40434,-0.79711,-1.3581
-1.6742,-0.5305,-0.21232,1.0764,-2.3946,-1.2403,-2.0487
-0.83419,-0.19907,0.63696,1.6511,-0.40434,-0.97842,-0.87462
-0.46461,-0.78829,1.2739,1.7788,-0.36943,-0.73667,-0.080411
-0.16222,-0.86194,1.2739,1.1721,-0.12501,-0.25316,0.040447
0.62735,-0.97242,-0.21232,0.72517,-0.055182,-0.031558,0.023182
0.86254,-0.088589,-0.21232,-0.16879,0.084482,0.2102,0.57568
0.69454,0.13237,0.84928,-0.6477,-0.055182,0.1699,0.78286
0.87934,-0.64098,0.21232,-0.55192,-0.090098,0.0087347,0.7138
0.79534,-0.3832,-0.21232,-1.0947,-0.29959,0.53253,0.7656
0.12337,0.24285,-0.84928,-0.71155,-0.29959,0.71385,0.2649
-1.9597,-0.19907,-0.42464,-0.90311,1.2367,0.2102,-0.097677
-0.061425,1.1267,-0.21232,-1.2224,2.4588,0.45195,0.074978
1.3833,1.3476,-0.63696,-0.36035,-0.22976,0.23034,-0.080411
-1.8757,-0.75146,0.42464,-0.20072,-2.4993,0.10947,-1.2027
-1.9597,-1.1565,0,0.15048,-0.78842,0.10947,-0.89189
-0.51501,-0.93559,-0.84928,0.086627,-0.090098,-0.19273,0.42029
-0.078224,-0.71463,0.42464,-0.48806,-0.15993,0.14976,0.48935
-0.011027,-0.30955,0.21232,-0.48806,-0.19485,0.59297,0.59294
-0.011027,-0.12541,-0.63696,-0.42421,-0.40434,0.59297,0.61021
-0.011027,-0.051763,-0.63696,-0.36035,-0.15993,0.75414,0.17857
-0.011027,-0.088589,-0.63696,-0.20072,-0.020266,0.73399,0.45482
-0.011027,-0.088589,-0.42464,-0.26457,-0.020266,0.65341,0.17857
0.56015,0.83206,0,-0.26457,1.097,0.85487,0.47208
0.42576,0.4638,1.2739,1.0764,1.2367,-2.4491,-0.14947
2.2233,0.53746,1.2739,1.2041,1.8652,-2.0462,-0.14947
2.3745,1.3108,-0.42464,-0.16879,-0.29959,0.93545,0.17857
-0.88459,0.35332,-1.0616,-0.0091539,-2.2898,-0.19273,-1.2027
-2.5141,-0.5305,0.21232,0.85288,-0.54401,-0.77696,-1.3235
-1.9093,-1.0829,1.0616,0.50168,-0.61384,-0.37404,-0.7365
-0.33021,-0.89876,0,-0.42421,-0.055182,-0.091996,0.12677
-0.044625,-0.49368,-0.63696,-0.77541,-0.090098,0.27063,0.69653
-0.011027,-0.27272,-0.21232,-0.93504,-0.40434,0.93545,1.0246
-0.011027,-0.088589,-0.21232,-0.61577,-0.090098,0.9556,0.31669
-0.011027,-0.051763,-0.63696,-0.39228,-0.055182,0.99589,0.43755
-0.011027,-0.051763,-0.42464,-0.39228,-0.020266,1.2376,0.43755
0.66095,0.35332,-0.21232,-0.23264,1.516,0.93545,0.81739
0.44255,0.72159,0.84928,0.50168,1.097,-1.7238,0.23037
1.5681,2.5261,0.21232,0.66132,1.1669,-1.6835,-0.7365
0.94653,2.2315,-0.21232,0.59746,0.1194,-0.051704,-1.6861
-1.1198,-0.23589,0.84928,1.5553,-2.0803,-0.73667,-2.0659
-0.85099,-0.34637,1.0616,1.3956,-0.50909,-0.99857,-0.27033
-1.019,-1.1197,1.2739,0.7571,0.29398,-1.0187,-0.11494
-0.5822,-1.7826,0.84928,0.56553,-0.020266,-0.49492,-0.25307
-0.14542,-1.0092,-0.21232,0.24626,-0.40434,-0.19273,0.16131
-0.011027,-0.64098,1.2739,-0.20072,-0.36943,-0.031558,0.57568
-0.011027,-0.56733,-0.21232,-0.67962,-0.40434,-0.011411,0.95552
-0.011027,-0.30955,-2.7601,-1.0947,-0.43926,0.47209,0.97278
-0.011027,-0.12541,-1.0616,-1.7013,-0.22976,1.3384,0.52388
0.67774,0.64793,-0.63696,-1.3182,1.132,1.3787,0.64474
0.47615,0.53746,-0.21232,-0.10494,1.516,-0.051704,0.52388
1.7193,1.9,-0.21232,0.31012,2.0747,-0.15243,-0.11494
0.81214,2.4892,-0.42464,0.69324,0.049566,-0.07185,-1.5307
-1.523,-0.5305,0.84928,1.3318,-2.22,-0.95828,-1.6688
-0.48141,-1.0829,1.6986,1.6191,-0.71859,-0.65609,-0.51205
0.19057,-0.16224,1.6986,1.6191,-0.40434,-0.45463,0.023182
0.20736,-0.34637,0.21232,0.53361,-0.54401,-0.3539,0.23037
0.10657,-0.45685,-0.42464,-0.36035,-0.22976,-0.27331,0.19584
0.29136,-0.56733,0.21232,-0.48806,-0.055182,-0.23302,0.28216
0.24096,-0.60415,0.21232,-0.61577,0.15431,0.0087347,-0.080411
-1.1366,-0.42002,0.21232,-0.39228,0.1194,0.1699,-0.20127
-1.4894,-0.56733,-1.2739,-0.90311,-0.33451,0.1699,0.12677
0.27456,0.095542,-1.9109,-1.2862,0.9923,0.12961,0.62747
1.0305,0.86889,-1.2739,-0.90311,2.354,0.089319,0.83466
