"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.074771,0.50163,0.97031,2.941,2.2536,2.5301,2.6092,1.7079,2.5815,0.68745
0.082801,1.4579,0.71156,1.3284,2.196,1.9944,3.2283,1.0888,2.4276,1.1457
0.066398,1.7858,1.0997,0.20983,2.0277,1.4127,2.8244,2.9207,2.7693,1.1021
0.14839,2.3595,1.7466,0,3.1276,1.9728,3.254,3.438,1.3387,0.9166
0.10479,2.5508,2.0053,0,2.8633,3.0389,1.3779,0.62597,2.4739,0.58924
0,2.5508,2.5875,0,0.83472,2.9339,4.03,4.6713,2.7734,0.41465
0.13525,2.742,3.105,0.10666,3.2053,1.4085,2.556,3.6882,1.1334,0.38192
0.12629,2.4961,2.5875,0.001037,1.8883,1.575,3.2877,3.4713,2.7894,0.25097
0.18839,1.6492,2.9756,5.875e-07,2.7497,2.9537,1.4344,3.0938,2.2016,0.12003
0.11882,0.85682,2.7169,4.4365e-10,2.2547,1.828,3.7241,5.4436,3.2422,0.28371
0.07596,0.50163,2.1347,7.3169e-07,3.0047,3.3382,2.2475,2.7145,0.88388,0.38192
0.17466,0.3377,1.0997,0.0022392,3.2402,0.64351,0.49868,2.9462,3.1602,0.69836
0.066464,0.41966,0.58219,3.0425,1.957,2.579,2.2845,2.8778,2.016,0.92751
1.3973,0.054162,0,2.8396,3.9622,1.2133,3.5598,3.6751,3.5003,1.9423
1.294,0.02104,0,1.0488,2.379,1.0996,1.4726,3.0232,2.6609,2.8371
2.3266,0.067657,0,0.34971,2.5992,1.4891,3.0014,1.7136,3.255,4.0265
2.7397,0.074915,0,0,2.4082,2.6638,1.1004,2.5609,2.0709,4.463
2.5848,0.041203,0,0,3.8456,3.1404,4.3654,4.0133,4.4101,4.7685
3.1527,0.096738,0,0,4.6107,3.3039,3.0257,2.5779,4.0328,5.1504
3.1011,0.05604,0,0.035554,1.577,0.39093,2.9246,2.4102,2.4035,5.2268
6.3022,0.11197,0,0.00089229,3.9758,1.8778,2.45,1.3096,4.0708,4.1247
6.199,0.033967,0,5.3921e-07,2.6402,4.4946,3.0196,2.3449,3.34,3.4154
4.8566,0,0,4.0668e-10,2.8468,1.8787,0,3.2655,1.5662,2.6079
3.0495,0.036547,0,6.6163e-07,4.7915,1.1023,2.9921,2.5388,0,2.2697
1.9136,0.017478,0,0.0021926,1.7495,1.0623,1.7476,2.2176,1.8628,2.0842
0.82934,0.074427,0,2.8676,3.2255,2.8507,0.23018,2.2438,2.0424,1.986
0.31303,0.5836,1.0997,2.8396,1.2999,2.4287,3.5163,2.2328,4.5213,0.79657
0.20976,1.3759,1.0997,1.1886,2.4721,3.0853,2.6161,3.1124,1.545,1.3094
0.26139,1.8404,1.1644,0.13988,4.136,1.457,0.84257,2.9179,2.7618,1.1239
0.31303,2.0863,1.6172,0,2.3509,3.2992,2.3109,3.4719,3.3788,0.8293
0.15813,1.8677,1.9406,0,1.3852,3.3334,1.4339,2.7805,4.3697,0.55651
0.15813,2.4415,2.6522,0,3.2694,1.064,2.7781,4.1518,1.0667,0.371
0.31303,2.2502,2.5875,0.14222,3.0371,2.4602,2.2911,5.1663,2.6545,0.31645
1.1908,1.6218,2.7816,0.0012781,1.5688,1.087,1.0152,3.6393,3.9497,0.19641
1.294,0.93878,3.2991,5.714e-07,4.5413,2.4984,3.2224,2.9966,3.6446,0.15277
1.1391,0.88414,2.5228,4.5949e-10,3.0812,2.2911,3.0501,4.6969,1.791,0.26189
0.98423,0.69288,1.7466,7.4725e-07,3.0693,4.0669,2.3725,1.9888,2.1353,0.31645
0.72607,0.47431,1.2938,0.0023092,2.4918,3.2912,3.5665,4.7595,0.42993,0.46921
0.26139,0.50163,1.035,2.9725,1.3456,1.3994,1.182,3.7133,0.40643,0.66563
0.15813,0.44699,0.97031,2.772,2.9283,3.9787,1.2523,3.5985,2.084,0.78566
0.51955,1.4579,0.90563,0.90892,1.9213,3.4611,1.3381,2.3508,1.8464,1.2112
0.36466,1.977,1.6819,0.069942,4.6566,1.1239,1.7368,2.7944,3.4738,1.233
0.1065,2.6874,1.9406,0,3.286,1.3278,2.1262,2.535,1.5117,0.86204
0.15813,2.3049,2.6522,0,1.7886,1.8103,3.5172,3.9918,3.3475,0.51286
0.15813,2.5235,2.3288,0,3.4401,1.4955,2.5656,4.0673,1.2605,0.36009
0.31303,2.3049,2.7169,0.071108,3.1145,3.2549,2.4833,2.6153,1.8177,0.21824
1.5522,1.8951,2.7816,0.0011817,3.7419,1.3379,2.693,1.5478,2.9332,0.13094
1.0359,1.212,3.105,5.3116e-07,1.8753,2.4652,0.75326,3.4285,1.5145,0.12003
0.9326,0.8295,2.3288,4.2252e-10,1.9796,1.8377,2.1158,2.5406,3.6786,0.17459
0.82934,0.74753,1.8113,7.1612e-07,1.6456,2.75,2.9847,4.5846,3.5413,0.39283
0.46792,0.5836,1.5525,0.0022625,2.0754,1.6772,1.738,3.7667,1.8244,0.44739
0.26139,0.44699,1.0997,3.1474,3.6468,2.6681,1.434,1.9491,2.3947,0.55651
0.41629,0.39234,1.2291,2.9748,2.8979,2.0486,3.1415,2.4742,1.9441,0.99298
0.62281,0.3377,1.035,0,2.9766,2.5938,3.2573,3.8847,1.9229,1.1894
0.57118,0.39234,0.84094,0,1.1777,1.5352,0.37415,1.8632,2.6277,1.233
0.46792,0.39234,0.5175,0,1.1258,0.28718,2.2689,3.3339,2.8304,1.3749
0.41629,0.3377,0.38813,0,2.7669,2.7989,2.0722,2.7626,2.4765,1.3749
0.31303,0.25573,0.32344,0,2.6964,0.96021,4.3463,3.2659,3.485,1.484
0.15813,0.31038,0.19406,0,0.21321,2.1025,0.82583,3.0535,3.4195,1.6695
0.15813,0.20109,0.19406,0,2.3672,4.3736,1.0982,2.4602,1.1712,1.6695
0.1065,0.14644,0.064688,0,2.5875,3.803,1.7378,0,3.8514,1.6804
0.1065,0.064477,0,0,2.3014,3.2311,3.1262,2.3707,2.6028,1.5604
0.1065,0.064477,0,0,3.0949,1.0201,2.6122,2.4054,3.1257,1.7677
0.1065,0.064477,0,0,3.0774,2.651,2.5988,2.9254,2.8913,1.7023
0.1065,0.064477,0,0,3.6948,2.3466,3.0074,1.8116,1.5962,1.9314
0.31303,0.52895,0.71156,2.8058,3.1233,0.79456,2.6947,5.1384,2.555,0.53468
0.26139,1.3759,0.90563,1.3983,3.5669,0.1308,1.0513,4.2776,2.249,1.2876
0.26139,2.2229,1.4231,0.20983,1.4185,3.0247,1.4113,2.6934,1.572,1.0694
