"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.075564,0.30967,2.8732,1.444,0.87192,1.5272,1.7872,1.7621
0.052382,1.5105,0.807,1.2635,0.75177,3.5246,2.2463,0.86149
0.12389,1.8238,0.07339,0.90252,1.2324,0.87809,2.0423,0.15663
0.023113,1.7193,0.07339,0.72202,2.0013,0.52855,1.124,0.078317
0.10803,2.3198,0,1.6245,2.1455,0.27888,0.91988,0.039159
0.10292,2.2414,0,1.6245,2.5059,0.17901,0.56276,0
0.093094,1.5366,0.33576,1.9855,2.7702,0.77823,0.25665,0.11748
0.10813,1.0667,0.0011893,2.5271,2.7702,0.47862,0.30767,0.078317
0.022089,0.93619,6.0801e-07,3.0686,2.4819,0.42868,0.51174,0.70485
0.10978,0.4924,4.6552e-10,3.0686,2.3377,0.32882,0.51174,0.78317
0.064635,0.33577,7.5142e-07,3.2491,1.8811,0.37875,0.61378,1.0964
0.11029,0.23135,0.0023251,2.3466,1.9532,0.32882,1.277,1.5272
0,0.33577,3.2291,1.6245,1.4246,1.677,1.4811,1.9579
0.6102,0.028928,2.8732,0,0.030895,1.6271,1.277,1.0573
2.5415,0.035229,0.88036,0,0.030895,3.4248,1.0219,2.1146
2.717,0.026989,0.14678,0,0.030895,0.82816,2.9606,2.4278
2.9628,0.034184,0.14678,0,0.030895,0.42868,3.4708,1.8013
2.8575,0.051501,0,0,0.030895,0.22895,3.8789,1.2139
2.6468,0.053421,0,0,0.030895,0.079144,3.2667,0.90065
2.085,0,0.14923,0,0.030895,0.27888,3.4708,0.74401
0.53997,0.047328,0.0010375,0,0.030895,0.22895,3.2667,0.19579
0.15372,0.03131,5.6579e-07,0,0.030895,0.17901,2.7565,0.23495
0.083488,0.051405,4.4335e-10,0,0.030895,0.12908,1.9913,0.35243
0.083488,0.07161,7.1875e-07,0,0.030895,0.079144,1.6851,0.31327
0.083488,0.058116,0.0022517,0,0.030895,0.079144,1.226,0.54822
0.57508,0.011495,3.009,0,0.030895,1.4274,1.379,1.1748
1.1369,0.51851,2.9086,0.36101,0.29522,1.5272,0.009961,4.4249
4.5079,2.0848,0.88036,0.1805,0.43939,4.3236,0.079582,3.9159
2.1903,1.9021,0,0.36101,1.3044,1.3774,0.047573,1.5663
1.769,2.0326,0,0.90252,2.0974,0.77823,0.10307,0.9398
1.9445,1.9021,0,1.083,2.0494,1.0279,0.031164,0.97896
1.9094,1.7977,0,1.6245,2.5299,0.87809,0.058755,0.9398
1.8743,1.5888,0.22384,1.805,2.9144,0.97796,0,0.74401
0.39951,1.1711,0.0014171,2.3466,2.9384,1.5272,0.20921,0.43074
0.15372,0.62293,6.4179e-07,2.3466,2.7943,0.62842,0.12334,0.4699
0.1186,0.41409,4.8769e-10,2.7076,2.6261,0.92803,0.060853,1.2139
0.083488,0.25746,7.5142e-07,1.9855,2.2416,0.77823,0.049913,1.9579
0.083488,0.20525,0.0023006,0.90252,1.4727,0.47862,0.087262,2.4278
1.3827,0.59682,3.1924,0.36101,0.87192,1.4773,0.076651,4.5815
0.64531,0.38798,2.7668,0.36101,0.025365,0.0601,2.8586,1.4489
1.8392,2.3459,1.1005,0.54151,0.031523,0.10489,2.5525,0.86149
1.1369,2.3198,0.22017,0.90252,0,0.086631,1.7362,0.23495
0.71554,2.1631,0,1.6245,0.036301,0.055004,1.328,0
0.6102,2.372,0,1.444,0.037944,0.063238,0.56276,0.039159
0.71554,2.0848,0,1.9855,0.053783,0.04806,0.56276,0.19579
0.64531,1.3017,0.074613,1.9855,0.048534,0.008105,0.51174,0.11748
0.1186,0.85788,0.0012399,1.805,0.01005,0.034701,0.51174,0.35243
0.083488,0.57072,5.9957e-07,1.9855,0.043326,0,0.25665,0.43074
0.083488,0.44019,4.766e-10,1.444,0.060456,0.10342,0.51174,1.1356
0.083488,0.28356,7.5959e-07,0.72202,0.0087526,0.15187,0.76683,1.3705
0.083488,0.17914,0.0023496,1.444,0.053173,0.060414,1.277,1.723
0.99645,0.51851,3.0457,0.72202,0.071809,0.044934,2.0423,2.1537
0.083488,0.23135,0,0.54151,0.87192,0.17901,1.9402,2.3104
0.083488,0.15304,0,0.1805,0.55954,0.079144,2.8075,1.0573
0.083488,0.17914,0,0,0.41536,0.079144,3.8279,0.74401
0.083488,0.57072,0,0,0.27119,0.079144,3.3687,0.50906
0.083488,1.7193,0,0,0.17507,0.17901,2.6035,0.19579
0.083488,2.9463,0,0,0.3673,0.079144,1.5831,0.23495
0.083488,4.0166,0,0.36101,1.2083,0.32882,1.124,0.078317
0.083488,4.9303,0,0.90252,2.0734,0.32882,0.71581,0
0.083488,5.0869,0,1.083,2.4578,0.52855,0.4097,0
0.083488,4.3038,0,1.444,3.1307,0.87809,0.15462,0.039159
0.083488,4.0949,0,2.5271,3.419,1.1278,0.1036,0.15663
0.083488,3.2595,0,2.3466,3.2508,1.2276,0.05258,0.11748
0.083488,2.2937,0,3.7906,3.0105,0.67836,0.05258,0.078317
