"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.020106,2.5519,-0.33825,-0.71359,1.9888,2.5652,0.076368
0.020106,1.9079,-0.00028686,0.36761,-1.1835,0.14999,-0.7946
0.020106,-0.60025,0.40892,1.6898,-2.5773,-2.1862,-1.1641
0.020106,-0.64778,0.7638,2.1239,-0.18157,-1.3528,-0.73117
0.020106,0.2526,0.95414,1.2641,0.068142,-0.57363,-0.10046
0.020106,0.16917,0.90793,0.066612,0.28122,-0.49703,0.21221
0.020106,-0.91991,0.61181,-0.43243,-0.00046627,-0.16704,0.26665
0.020106,-1.3979,0.13659,-0.37265,0.46132,0.086095,0.25955
0.020106,-0.71226,-0.37429,-0.47489,0.25385,0.012166,0.27535
0.020106,-0.58023,-0.76729,-1.0051,-0.34249,-0.025771,0.44352
0.020106,-0.70813,-0.94018,-1.6911,0.099408,0.44893,0.89174
0.020106,-0.029281,-0.86325,-1.9539,0.91179,0.8955,1.2361
0.020106,0.7676,-0.58087,-1.3019,0.37097,0.54119,0.77038
0.88255,-0.10319,-0.042355,-0.063261,2.4917,0.72869,3.2869
0.49843,-0.10319,-0.042355,-0.063261,-0.21207,2.7602,1.0673
-0.2274,-0.10319,-0.042355,-0.063261,-2.6409,1.7659,-3.2596
-0.36978,-0.10319,-0.042355,-0.063261,-0.53634,-0.2302,-1.3735
-0.14101,-0.10319,-0.042355,-0.063261,-0.13515,-1.0852,0.16
-0.23558,-0.10319,-0.042355,-0.063261,0.071814,-1.7164,0.25177
-0.64859,-0.10319,-0.042355,-0.063261,0.038011,-0.94008,-0.08424
-0.7787,-0.10319,-0.042355,-0.063261,-0.12904,0.38441,-0.15275
-0.44541,-0.10319,-0.042355,-0.063261,-0.024312,-0.054925,-0.18305
-0.061497,-0.10319,-0.042355,-0.063261,0.0084492,-0.94262,0.18431
0.18803,-0.10319,-0.042355,-0.063261,-0.17914,-0.48615,-0.05353
0.39045,-0.10319,-0.042355,-0.063261,1.079,0.17164,0.89372
0.46162,-0.10319,-0.042355,-0.063261,0.91183,0.26245,1.583
2.979,2.5727,-0.81744,-1.2835,2.8782,0.032447,-0.18297
1.1534,2.3148,-2.1738,0.035084,-0.79544,0.032447,-0.98995
-2.227,-0.53171,-0.34386,1.6048,-3.0412,0.032447,-1.1013
-0.82029,-0.87594,2.5263,1.4148,0.3257,0.032447,-0.52954
-0.3881,-0.63881,0.31882,0.33589,-0.14377,0.032447,-0.017019
-0.11741,-0.013494,-2.5301,0.30683,-0.2566,0.032447,-0.0026206
-0.36646,-0.47696,0.73725,0.29989,0.39849,0.032447,-0.15363
-0.70433,-1.6796,2.2929,-0.97849,-0.16451,0.032447,0.043377
-0.069804,-0.66051,-1.3166,-1.8965,-0.71966,0.032447,0.64225
0.0081691,-0.15855,-1.7477,-1.6711,-0.33249,0.032447,1.2493
-0.058045,-0.51869,-0.19746,-1.5721,-0.5673,0.032447,1.4226
0.80397,0.36689,-1.5118,-1.4609,1.4303,0.032447,1.004
0.92043,1.1624,0.70361,-0.42512,1.9467,0.032447,0.22041
3.5999,2.8502,0.18239,-0.063261,-0.0087566,4.3322,-1.4178
1.3217,1.7677,0.63008,-0.063261,-0.0087566,0.21946,-1.883
-3.098,-1.3001,0.20231,-0.063261,-0.0087566,-3.2616,-1.3078
-1.0819,-0.16814,-0.63683,-0.063261,-0.0087566,0.063784,-0.33829
-0.079094,0.2101,-0.71202,-0.063261,-0.0087566,-0.79915,0.1811
0.27698,0.70469,0.26577,-0.063261,-0.0087566,-1.0739,0.11459
-0.45464,-0.42921,1.4843,-0.063261,-0.0087566,-0.26789,-0.024758
-0.44579,-2.1973,1.7865,-0.063261,-0.0087566,-0.28564,0.10087
-0.047274,-0.94729,0.73041,-0.063261,-0.0087566,0.53311,0.30915
0.02247,-0.45081,-0.8019,-0.063261,-0.0087566,0.28613,0.46021
-0.20463,-0.5552,-1.6961,-0.063261,-0.0087566,-0.07358,0.8121
1.2357,-0.0076478,-1.6289,-0.063261,-0.0087566,0.9777,1.4061
1.174,0.67527,-0.81864,-0.063261,-0.0087566,0.63389,1.6151
-2.3477,-0.5257,-0.23779,-0.95973,-2.7902,1.7417,-2.3119
-3.9286,-0.16311,-0.20474,-1.1331,-2.8826,1.5139,-1.9563
0.63779,-0.36567,-0.27646,-1.0715,0.23058,0.25233,-1.2595
-0.1267,0.56219,-0.32288,-0.47077,0.014757,-1.0241,-0.55978
0.053114,2.2064,-0.061508,0.66919,-0.047725,-1.3895,-0.09887
0.013099,1.4304,0.49015,1.6718,0.15639,-0.96463,0.076316
0.021488,-0.41074,0.84837,1.7649,0.9485,-0.49425,0.07101
0.019797,-0.86314,0.65852,1.001,-0.17128,-0.36727,0.02458
0.020523,-1.0261,0.26107,0.1909,0.39866,-0.35746,0.019299
0.01832,-0.90392,0.26328,-0.03387,0.59958,-0.1759,0.065391
0.02793,-0.67111,0.63767,0.24595,-0.65383,0.059962,0.13675
-0.013448,-0.75807,0.71436,0.53703,1.3586,0.084674,0.20568
0.1775,-0.095475,0.14873,0.44761,1.0321,-0.027124,0.25314
1.775,0.80505,-0.49019,-1.0849,1.2467,1.4489,0.8872
0.48454,1.1445,-0.34098,-0.067602,-0.40057,1.0097,-2.0266
-1.4726,0.72223,-0.050452,1.2852,-1.5991,-0.094481,-2.3056
-1.2537,0.28814,0.35334,1.9637,-0.39924,-1.1604,-0.32637
-0.43235,-0.12486,0.78921,1.6859,-0.091443,-1.5013,0.17101
0.05804,-0.58558,1.0462,1.103,0.11692,-1.0689,-0.073233
-0.070589,-0.68609,0.88804,0.51505,0.14628,-0.42995,0.016675
-0.27856,-0.47395,0.33274,-0.36605,0.047792,-0.098664,0.28999
-0.10083,-0.52787,-0.26958,-1.0926,0.052178,-0.059864,0.21496
-0.037609,-0.8714,-0.53527,-0.77682,0.074989,-0.020242,0.13289
0.14114,-0.81666,-0.39701,-0.0026595,0.10223,0.13783,0.61845
0.66758,-0.12628,-0.12478,-0.11495,0.81645,0.31289,0.84361
0.60048,0.50677,-0.014089,-0.8272,0.31802,0.39795,0.32055
1.8506,0.32626,-1.1213,-1.1093,2.1607,2.5849,0.77818
0.4403,0.76145,-2.0495,1.3659,-0.31418,0.89601,-1.9906
-1.7578,0.29264,-0.68337,2.3894,-2.3877,-1.2158,-2.1204
-0.87229,0.031888,1.408,0.51902,-0.58782,-1.1696,-0.24952
-0.30113,0.50601,1.8178,-0.31848,-0.24424,-0.72355,0.095997
-0.13229,0.81541,-0.0059388,0.8043,-0.084513,-0.79319,-0.054227
0.14255,0.25429,-1.3833,0.88502,0.14401,-0.52159,0.11248
