"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.022025,0.2245,3.0342,0.9188,0.76013,1.5882,3.4407,2.4326
0.083074,1.3935,0.72972,1.1026,0.48045,3.4903,3.2568,1.2344
0.071651,1.5916,0.146,1.1026,1.1474,0.97002,2.2917,0.25415
0.019233,1.2548,0,2.0214,1.8789,0.16163,1.3724,0.036307
0.0343,0.7991,0,3.4914,2.3307,0.11408,0.82092,0.036307
0.073379,0.70003,0,2.5726,2.5028,0.11408,0.68304,0.072614
0.027304,0.50189,0.14843,2.0214,2.6749,0.20919,0.63708,0.036307
0.077878,0.38301,0.0011075,1.2863,2.2661,0.20919,0.54516,0.072614
0,0.48208,6.0477e-07,0.73504,1.7498,0.11408,0.63708,0.32676
0.083921,0.38301,4.6855e-10,0.9188,1.255,0.16163,1.0967,0.98029
0.040359,0.28395,7.5553e-07,0.18376,0.80316,0.16163,1.1886,0.87137
0.042736,0.28395,0.0023127,0.18376,0.39439,0.11408,1.1426,0.76245
0.091448,0.44245,2.8834,0.18376,0.28682,1.7784,1.1426,0.90768
0.69716,0.016637,2.999,0,0.028651,1.2078,1.5563,0.65353
2.4845,0.021724,1.0946,0,0.028651,3.8707,1.3724,1.7427
2.181,0.016482,0.072998,0,0.028651,0.68471,1.9699,1.1255
2.5519,0.014719,0,0,0.028651,0.35184,2.4295,1.1981
2.2484,0.047139,0,0,0.028651,0.11408,2.2457,0.90768
2.5519,0.063213,0,0,0.028651,0.066529,2.2917,0.76245
2.3833,0.051394,0.18554,0,0.028651,0.11408,2.5215,1.3797
0.49482,0.038217,0.0010068,0,0.028651,0.066529,3.027,0.98029
0.090144,0.04319,5.1237e-07,0,0.028651,0.066529,2.9351,0.39938
0.090144,0.0095456,4.5201e-10,0,0.028651,0.066529,2.6134,0.32676
0.056421,0.058367,7.3116e-07,0,0.028651,0.066529,1.8321,0.18154
0.056421,0.059372,0.0023614,0,0.028651,0.066529,1.7861,0.25415
0.96694,0,3.0294,0,0.028651,1.7784,1.924,0.98029
1.203,0.30376,2.6814,0.18376,0.80316,1.4455,0.091209,3.8485
5.2498,1.2944,0.58378,0,0.7171,2.7295,0,5.3008
3.7659,1.235,0.072998,0.55128,1.1904,1.398,0.07724,1.9969
2.5519,1.1359,0,1.1026,1.3625,1.1127,0.058179,1.5975
2.9566,1.0963,0,1.8376,1.8789,1.0651,0.048322,1.4523
2.5856,1.1756,0,2.3889,2.0725,1.3504,0.046142,0.98029
2.3159,1.017,0.11132,2.7564,2.5028,1.0176,0.14497,0.87137
0.4611,0.68022,0.001032,1.6538,2.5458,1.1602,0.1024,0.76245
0.090144,0.50189,5.4597e-07,1.8376,2.008,0.77981,0.08529,1.0529
0.090144,0.32357,4.5201e-10,1.4701,2.051,0.16163,0.080236,1.2344
0.056421,0.20469,7.3928e-07,1.2863,1.4916,0.25674,0.087934,2.1421
0.056421,0.10562,0.0022884,0.55128,0.82467,0.25674,0.066814,1.9606
0.8995,0.30376,3.1024,0.36752,0.48045,1.6833,0.03834,3.3766
0.59599,0.50189,3.0342,1.1026,0.073069,0.040321,2.9811,0.61722
1.81,1.6115,0.94864,0.73504,0.034949,0,1.924,0.58091
0.8995,1.869,0.21899,1.1026,0.037594,0.091695,1.0048,0.25415
0.62971,1.2548,0,0.9188,0.031385,0.071227,0.59112,0.036307
0.73088,1.0765,0,2.2051,0.040305,0.09443,0.4992,0.14523
1.0007,0.93779,0,2.0214,0.021722,0.078575,0.31536,0.25415
0.93322,0.93779,0.074215,2.2051,0.0067935,0.14044,0.22344,0.39938
0.19131,0.71984,0.0010068,2.5726,0.038939,0.050862,0.54516,0.25415
0.056421,0.44245,6.0477e-07,1.4701,0.025071,0.050234,0.45324,0.72614
0.056421,0.40283,4.4099e-10,1.6538,0.03097,0.070873,0.45324,1.3797
0.056421,0.32357,6.9054e-07,1.4701,0,0.13908,0.729,1.8517
0.056421,0.26413,0.002191,0.73504,0.047382,0.052342,1.3265,1.8154
0.59599,0.44245,2.8104,0,0.032534,0.071179,1.6023,2.3963
0.056421,0.065996,0,0.36752,0.65256,0.20919,1.924,1.888
0.056421,0.046183,0,0,0.45893,0.16163,2.6593,0.90768
0.056421,0.10562,0,0,0.32985,0.066529,3.5326,0.47199
0.056421,0.87835,0,0,0.24379,0.066529,3.027,0.14523
0.056421,1.77,0,0,0.26531,0.066529,1.9699,0
0.056421,2.8399,0,0.36752,0.52348,0.066529,1.3724,0
0.056421,3.7909,0,0.73504,1.3625,0.16163,0.68304,0
0.056421,4.4844,0,0.9188,2.4167,0.30429,0.31536,0.036307
0.056421,4.9599,0,2.3889,2.847,0.73226,0.2694,0.10892
0.056421,3.7711,0,2.7564,3.1697,0.87492,0.2694,0.036307
0.056421,2.7408,0,2.3889,2.847,0.73226,0.13152,0.10892
0.056421,2.1266,0,2.7564,3.2343,1.0176,0.13152,0.036307
0.056421,1.4728,0,3.1239,3.1912,1.3504,0.085557,0
0.49482,0.38301,2.9637,0.18376,0.7171,1.9686,2.8432,2.9409
2.2484,1.4529,1.4594,0.18376,0.60953,3.4903,4.6356,2.0332
0.8995,2.2653,0.21899,0.36752,1.0828,1.2553,3.1649,0.58091
0.42737,2.3446,0.072998,0.73504,1.4916,0.16163,1.7861,0.18154
0.25876,1.8294,0,1.4701,2.3737,0.16163,0.9588,0.14523
0.19131,1.6907,0,2.0214,2.8685,0.11408,0.45324,0.072614
0.22504,1.3539,0.14843,2.0214,3.2343,0.68471,0.17748,0.10892
0.090144,0.97742,0.0010571,3.4914,3.1482,0.73226,0.17748,0.18154
0.056421,0.71984,5.2917e-07,3.4914,3.0406,0.58961,0.17748,0.36307
0.056421,0.60096,4.5752e-10,4.2265,2.9546,0.82737,0.22344,0.32676
0.056421,0.42264,7.4741e-07,2.7564,2.5243,0.68471,0.2694,0.94398
0.056421,0.2245,0.0023127,2.5726,2.008,0.68471,0.36132,1.4886
1.203,0.38301,2.8469,1.1026,1.255,2.0162,0.9588,3.2676
0.69716,0.24432,3.0342,0.9188,0.43742,1.3504,2.7513,1.3071
1.8437,0.97742,0.51099,0.9188,0.54499,3.9658,2.4755,0.94398
0.93322,1.1954,0.072998,0.55128,0.65256,1.0176,1.5563,0.32676
0.86577,1.6313,0,0.36752,1.0828,0.3994,0.82092,0.10892
0.66343,1.8888,0,1.4701,1.8789,0.30429,0.63708,0.14523
0.59599,1.235,0,1.8376,2.5243,0.35184,0.31536,0.14523
0.69716,0.83872,0,3.3077,2.6964,0.3994,0.17748,0.5083
0.69716,0.46227,0,2.5726,2.5028,0.54205,0.22344,0.61722
1.4391,0.26413,0,3.1239,2.3307,0.92247,0.31536,0.90768
2.788,0.26413,0,2.0214,1.7283,0.87492,0.45324,2.3236
3.2601,0.34339,0,1.1026,1.7498,0.3994,1.0507,2.36
3.024,0.24432,0,1.8376,1.4056,0.25674,2.2457,3.1587
2.7543,0.38301,0,0.55128,0.88922,0.16163,4.176,1.4886
1.0344,0.24432,2.999,1.1026,1.1904,1.8735,1.5103,4.5021
2.1472,1.2746,1.3131,0.73504,0.99679,4.2036,2.9811,3.8485
1.0681,1.4133,0.26259,0.73504,1.1689,1.6358,2.7972,0.83506
0.25876,1.2152,0.0011838,1.4701,1.6422,0.30429,2.1078,0.29046
0.12387,1.6511,5.926e-07,0.73504,1.9434,0.11408,1.6023,0.10892
0.056421,3.3154,2.464e-10,0.9188,2.2446,0.25674,1.0967,0.072614
0.056421,4.8212,8.6153e-14,1.1026,2.2876,0.16163,0.729,0.072614
0.056421,4.3853,0,2.2051,2.5458,0.3994,0.40728,0.10892
0.056421,3.038,8.9262e-14,2.3889,2.5673,0.25674,0.17748,0
0.056421,2.4436,2.7102e-10,3.4914,2.804,0.35184,0.17748,0.036307
0.056421,1.8096,8.124e-07,3.6752,2.7394,0.54205,0.13152,0.072614
0.056421,1.1161,0.0024344,2.2051,2.5458,0.4945,0.17748,0.10892
0.49482,0.68022,3.2119,1.2863,2.5243,3.3001,0.13152,0.5083
0.8995,0.38301,2.9637,1.2863,1.5131,1.7309,0.91284,1.7427
2.5182,1.3737,1.1676,1.4701,1.4486,3.6805,1.0967,2.5778
1.6414,0.97742,0,1.4701,1.5131,1.2078,1.5103,1.1618
1.2367,0.71984,0.037412,1.8376,1.341,0.92247,1.5563,0.90768
0.32621,0.54152,0.001254,0.9188,1.2765,0.16163,1.0967,0.47199
0.12387,0.46227,6.064e-07,0.55128,1.1904,0.11408,1.4184,0.61722
0.056421,0.32357,2.3934e-10,0.73504,1.1259,0.16163,1.2805,0.39938
0.056421,0.24432,8.3933e-14,0.55128,0.95376,0.11408,1.1426,0.32676
0.056421,0.18488,8.2601e-14,1.1026,0.78165,0.11408,1.0507,0.5083
0.056421,0.16506,2.5747e-10,1.1026,0.65256,0.20919,0.82092,1.1618
0.056421,0.24432,8.0428e-07,0.73504,0.54499,0.16163,1.1426,1.2344
0.056421,0.34339,0.0024101,0.73504,0.32985,0.11408,1.5103,1.1255
0.62971,0.85854,3.0294,0.55128,0.30833,2.0162,1.7401,0.83506
0.56227,0.40283,2.7873,0.55128,0.41591,1.9686,2.5674,0.72614
1.3716,2.0077,0.94864,0,0.45893,4.0134,2.7053,0.54461
