"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.064263,0.38968,1.0945,2.7935,4.5627,2.9503,2.7513,1.664,2.4904,0.95109
0.044277,0.9895,0.83694,1.2682,4.2133,3.8673,3.1855,2.951,2.342,1.6747
0.013583,1.6143,1.6095,0.35242,2.3583,2.2153,1.6164,1.7066,1.9633,1.2302
0.073081,1.8642,2.1245,0,2.6841,3.3759,0.28487,2.6464,1.5262,0.93041
0,2.539,2.1245,0,2.182,2.3599,3.3958,4.4407,0.78213,0.63061
0.12644,2.539,2.3821,0,0.82467,4.1833,2.4173,2.9215,3.3906,0.32048
0.028333,2.8389,2.4464,0.14332,1.9129,2.7072,4.1381,4.8352,3.4462,0.23777
0.0067546,2.4641,2.3821,0.0008992,2.3583,3.1797,0.55662,2.2089,2.2099,0.10338
0.030783,1.6143,2.7683,5.1094e-07,3.0341,1.6169,3.5582,1.6419,3.332,0.041352
0.11776,1.2644,2.5108,4.2579e-10,2.0217,1.9492,3.0387,1.848,2.2313,0.062028
0.098392,0.73957,1.9958,6.9029e-07,3.4693,4.5155,3.589,2.8293,3.6928,0.082704
0.094219,0.88953,1.352,0.00228,3.4047,1.6072,2.2072,1.7912,1.9001,0.23777
0.12701,0.6646,1.4164,2.7841,4.0057,1.9676,1.7808,2.0302,4.1847,0.35149
0.73343,0.051664,0,2.7253,2.8918,3.0798,1.0491,2.4625,3.484,2.1606
0.78145,0.050276,0,1.4092,4.0696,1.1726,3.14,3.2096,1.7557,3.0394
1.1176,0.044731,0,0.14097,2.6156,0.37291,1.325,1.6858,2.3687,4.0525
1.5018,0.06834,0,0,1.5534,2.3262,3.1135,4.5741,3.9805,4.5487
2.0301,0.0095064,0,0,1.7457,3.4632,2.6384,1.1733,3.1992,4.8382
2.9425,0.05115,0,0,1.6473,2.4315,3.6442,2.0418,4.6195,4.9312
4.7193,0,0,0.14332,3.5986,4.1535,2.8922,3.0803,3.1144,5.0759
6.2561,0.057094,0,0.0010693,2.839,0.75989,2.7205,3.5096,3.3807,4.3213
6.4482,0.04556,0,5.5961e-07,2.1344,0.56109,2.9991,1.2609,3.8491,3.1221
4.5273,0.055563,0,4.1515e-10,1.5065,2.5153,3.447,3.421,5.0571,2.5535
3.1826,0.0085681,0,6.9029e-07,1.8601,3.5035,2.6019,2.4506,2.769,2.2743
2.3662,0.078603,0,0.002139,2.4914,3.0255,0.67261,1.6343,3.9124,2.0986
0.78145,0.031661,0,2.8546,1.8843,2.6808,0.66806,3.3521,4.4544,2.1193
0.20518,0.3397,1.5451,2.8275,1.9741,2.7448,3.9011,3.1245,4.732,0.67197
0.49331,1.2144,1.0945,0.70458,4.27,2.0993,1.689,3.2873,0,1.2922
0.58936,2.0392,1.2232,0,3.466,1.1829,2.8486,2.1682,3.3214,1.1165
0.10913,2.0142,1.6095,0,2.6215,1.7205,3.5616,2.153,2.5093,0.86839
0.061106,2.2641,1.9958,0,2.6341,2.1295,4.4212,3.539,1.8135,0.64095
0.061106,2.489,2.1245,0,4.8802,1.7052,1.033,1.3504,3.2514,0.45487
0.10913,3.1638,2.5108,0.21498,3.1353,1.8344,5.3625,4.3852,3.0238,0.35149
1.0696,2.539,2.8327,0.00075338,3.0156,4.0614,4.1963,1.8422,3.9559,0.28946
1.1656,1.7393,2.6396,4.9472e-07,0.90161,2.4121,4.0624,3.206,2.0901,0.25845
0.8775,1.1644,2.8327,4.2047e-10,2.9764,2.5577,2.6011,1.2182,4.1864,0.12406
0.58936,0.78956,2.6396,6.9813e-07,3.4409,3.6324,5.2674,2.1204,2.3518,0.16541
0.39727,0.46466,2.5752,0.002233,2.6499,3.392,2.6495,2.3234,1.8866,0.32048
0.34924,0.3397,1.4807,2.8193,3.5274,1.4326,3.8287,2.4626,2.8118,0.5996
0.15715,0.56463,1.1588,2.7935,2.476,1.6383,2.9561,3.4393,3.3988,0.41352
0.15715,1.0895,0.90132,0.70458,2.7302,2.575,2.9876,1.7356,2.3279,0.85805
0.061106,1.6643,1.5451,0,2.8346,1.5968,3.6709,4.3285,0.86621,0.82704
0.061106,2.664,2.4464,0,3.1435,0.8931,3.1822,3.37,1.8899,0.5996
0.061106,2.689,2.4464,0,1.3655,2.4321,3.0194,3.4329,1.8142,0.34115
0.10913,3.0389,3.0902,0,1.9765,3.6552,1.6029,0,3.5575,0.25845
0.10913,2.689,3.6053,0.10749,2.1543,1.8319,3.8721,2.2454,3.1372,0.18608
0.68541,2.0892,2.8971,0.0012151,2.1691,1.1265,2.9019,2.0826,3.1834,0.17574
0.58936,1.5393,2.704,6.2449e-07,1.7875,4.1056,3.2948,3.63,1.8856,0.062028
0.44529,0.9895,2.1245,4.737e-10,1.7085,2.1254,2.4919,2.8114,4.1566,0.072366
0.34924,0.61461,1.8026,7.452e-07,3.3345,1.395,3.4391,3.5261,3.1246,0.17574
0.30122,0.43966,1.5451,0.00228,3.3215,3.4264,2.6109,2.3892,2.741,0.27912
0.10913,0.41467,0.9657,2.9955,2.8388,2.0792,2.4466,2.2913,2.2476,0.47555
0.44529,0.38968,1.0301,2.8616,2.5989,2.8458,3.2368,4.1412,3.704,0.74433
0.97354,0.51464,0.3219,0,1.6,1.2887,3.0159,3.1393,2.2147,1.0751
0.73343,0.41467,0.06438,0,3.214,2.0872,2.5655,2.4036,2.7305,1.0545
0.63738,0.3397,0.12876,0,2.3603,1.8608,4.556,2.2984,2.6999,1.0028
0.54134,0.3147,0.06438,0,2.4828,2.8841,1.7773,1.0467,3.2082,1.1165
0.49331,0.23973,0.06438,0,3.8118,2.3276,2.3549,2.1142,3.7045,1.3646
0.44529,0.21473,0.06438,0,3.0995,1.7941,2.4298,3.7872,1.9961,1.4163
0.34924,0.16475,0.06438,0,3.8902,1.9365,2.8215,2.3746,2.2152,1.6231
0.2532,0.089771,0.06438,0,2.7601,0.65306,4.1108,2.6664,2.0886,1.53
0.20518,0.064779,0,0,2.5299,3.4575,1.6,1.9315,2.8352,1.4576
0.15715,0.064779,0,0,1.7338,1.4228,4.2974,2.3578,2.3959,1.4783
0.15715,0.064779,0,0,2.895,2.823,3.1863,1.1016,3.6299,1.5197
0.15715,0.039786,0,0,1.5577,3.1392,1.8723,1.2474,3.3964,1.4266
0.15715,0.36469,1.0945,2.7935,2.426,3.6643,3.4539,0.33623,3.1995,0.43419
0.2532,1.1395,0.9657,1.0569,1.132,2.2827,1.5058,2.4147,3.5429,1.0028
0.30122,1.9642,1.4807,0.14097,2.1039,2.7539,1.8815,2.9132,2.1016,0.6823
0.10913,2.8139,2.2533,0,3.7144,2.3867,1.067,1.8252,4.4335,0.55825
0.10913,2.9389,2.3177,0,3.0061,2.059,3.1855,3.983,3.0945,0.31014
0.20518,2.539,3.0902,0,2.7584,0.60001,2.107,3.5857,3.1662,0.18608
0.10913,2.1641,3.219,0.14332,2.4886,2.5643,1.7141,2.3415,1.1493,0.11372
1.0216,1.6893,3.0902,0.0009478,3.7868,2.5259,1.8814,3.2196,1.6101,0.13439
1.0216,1.0895,2.9615,5.5961e-07,1.7541,3.2168,2.4155,2.2016,2.8779,0.072366
0.82948,0.78956,2.3821,4.045e-10,1.7463,1.2749,3.7518,4.7582,2.9102,0.18608
0.54134,0.53963,2.1245,6.9029e-07,2.8417,1.2428,5.2784,1.986,2.4543,0.24811
0.30122,0.41467,1.352,0.0022095,3.6643,2.8093,1.6135,2.214,3.3777,0.71332
0.15715,0.3397,1.0301,3.1365,2.5404,2.1382,2.9135,1.91,1.9666,0.92008
0.15715,0.46466,0.90132,2.9979,2.7482,0.89823,2.3303,2.5527,2.8369,0.37217
0.30122,1.3644,1.0945,1.0573,3.2163,0.62296,2.4247,3.4187,2.6323,1.0235
0.15715,1.7893,1.6095,0.070483,2.1688,1.1636,1.7255,1.2467,2.6007,0.8167
0.20518,1.9392,1.9314,0,3.8766,1.7472,3.4618,2.957,4.7926,0.49622
0.061106,2.514,1.9314,0,3.121,1.4862,2.4123,3.2672,2.3012,0.26879
0.061106,2.514,2.5752,0,3.4522,3.549,2.5666,4.625,3.589,0.14473
0.10913,2.689,2.1245,0,3.7884,1.3425,0,3.4855,5.4798,0.17574
0.061106,2.589,2.6396,0,3.0903,3.5243,2.935,1.5342,1.7965,0.16541
0.061106,2.9139,2.7683,0,1.493,1.6145,2.1797,2.5402,5.1045,0.15507
0.10913,3.2138,2.1889,0,0.034183,2.8914,3.7056,1.6234,3.0036,0.072366
0.061106,3.1638,2.5108,0,3.3644,3.3376,3.1689,1.654,1.5168,0.072366
0.10913,3.1888,2.3821,0,0.53172,2.3519,2.8901,2.5733,3.3274,0.05169
0.10913,3.0139,2.4464,0,1.451,1.4868,2.6098,3.8829,3.5606,0
0.15715,0.28971,1.0301,2.9297,3.1915,0.52528,3.2638,4.9027,3.2712,0.58926
0.44529,1.5393,0.83694,0.84523,2.4703,2.1617,4.8867,4.1097,4.3136,1.1992
