"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.048784,1.5774,-1.3095,-1.2834,2.2825,0.11711,2.0383
-0.048784,1.8379,-0.83959,-0.074339,-0.50466,0.4135,-1.421
-0.048784,-1.0002,-0.052319,1.2876,-2.2284,-0.033968,-2.5087
-0.048784,-0.11434,0.24611,0.18747,-0.40171,-0.58582,-0.10233
-0.048784,-0.021179,-0.13829,0.45305,-0.52235,-0.4701,0.041902
-0.048784,-0.0056928,-1.3229,0.87016,0.15954,-0.12783,0.40505
-0.048784,-0.89095,-1.4665,-0.74543,0.20198,0.076521,-0.45832
-0.048784,-1.3516,0.21956,-0.40473,0.091727,0.3248,0.44929
-0.048784,-0.31041,1.3063,-1.2538,-0.71406,0.48745,-0.049554
-0.048784,-0.48713,0.59633,-1.4341,0.40141,0.18616,0.89331
-0.048784,-0.31373,-0.61852,-0.17517,-0.44026,0.20611,0.43851
-0.048784,0.045551,-1.3271,-1.7503,0.66299,1.1519,1.623
-0.048784,0.91235,-0.96433,-0.76494,1.055,1.3622,1.6416
2.0761,-0.099952,-0.010079,-0.070068,2.6278,-0.20692,2.4682
1.4469,-0.099952,-0.010079,-0.070068,0.27358,3.9143,0.19846
-0.46252,-0.099952,-0.010079,-0.070068,-2.9086,1.115,-2.4428
-0.9924,-0.099952,-0.010079,-0.070068,-0.3559,-1.2289,-0.80707
-0.61357,-0.099952,-0.010079,-0.070068,-0.24268,0.0080622,-0.18955
1.3457,-0.099952,-0.010079,-0.070068,-0.0089893,-2.5255,0.034081
-1.7983,-0.099952,-0.010079,-0.070068,0.062806,-1.0322,0.16545
-1.4719,-0.099952,-0.010079,-0.070068,-0.13069,0.57413,0.53885
0.26946,-0.099952,-0.010079,-0.070068,-0.25341,-0.46871,0.43932
-0.19825,-0.099952,-0.010079,-0.070068,0.17781,-0.99684,-0.63489
-0.13121,-0.099952,-0.010079,-0.070068,-0.65607,0.45015,0.34876
0.34261,-0.099952,-0.010079,-0.070068,1.7701,0.8606,0.61982
0.97177,-0.099952,-0.010079,-0.070068,1.157,0.21219,-0.68873
4.5694,1.994,-0.11252,-0.88638,2.2846,0.043729,1.8475
1.1784,0.94003,-0.21751,0.50238,-0.051775,0.043729,-3.8456
-3.4156,-1.324,0.17942,1.5419,-2.3046,0.043729,-2.3412
0.13975,0.84125,0.53125,0.37127,-0.10205,0.043729,0.82269
-0.48658,-0.52229,-0.15411,0.60403,-0.31687,0.043729,-0.75888
-0.52053,0.1888,-0.35858,0.37562,0.027427,0.043729,-0.26943
-1.4787,-0.16012,0.34432,0.063458,-0.062213,0.043729,0.13244
-0.43974,-1.1642,-0.010429,0.075033,-0.17675,0.043729,-0.3651
-0.21803,-0.65325,-0.35627,0.8157,-0.08997,0.043729,0.31784
0.042183,-0.55368,0.14642,-0.25336,-0.026101,0.043729,0.53742
-0.33232,-0.50825,-0.14958,-2.2967,-0.57031,0.043729,-0.092264
0.91569,-0.065503,-0.080064,-1.2223,0.43791,0.043729,2.2768
1.1822,0.71014,0.1782,-0.48923,0.61843,0.043729,1.3295
3.1815,1.9458,-0.28612,-0.070068,-0.065454,2.5706,3.3293
0.38747,0.98419,-0.39194,-0.070068,-0.065454,0.518,-1.5341
-2.9234,-0.67351,0.84075,-0.070068,-0.065454,-1.2352,-3.3493
0.015064,0.46563,1.4997,-0.070068,-0.065454,-0.80881,0.54161
-0.72342,0.53292,0.37091,-0.070068,-0.065454,-0.89413,-0.48594
0.31165,-0.45688,2.1907,-0.070068,-0.065454,0.008208,0.23577
-0.26835,-1.1827,-1.408,-0.070068,-0.065454,-0.16977,-0.46901
-0.75369,-0.65154,-2.348,-0.070068,-0.065454,0.1461,0.33436
-0.00093892,-0.71345,0.49348,-0.070068,-0.065454,0.5315,-0.04052
-0.022367,-0.54292,0.15095,-0.070068,-0.065454,0.7421,0.41986
-0.20859,-0.25667,-0.069609,-0.070068,-0.065454,0.66362,0.82
0.60876,-0.11133,-1.7608,-0.070068,-0.065454,1.8007,-0.33187
0.64245,0.94102,-0.23096,-0.070068,-0.065454,0.23752,0.11957
-1.2668,-0.80141,-1.3853,-0.68298,-0.61358,1.9904,-0.99668
-0.62899,-0.02469,-0.62884,-0.66969,-1.1912,-0.046374,-2.0042
-0.045117,-0.49285,-0.36768,-0.58408,0.17674,-0.47694,-0.16895
-0.054996,0.40997,0.32118,-0.59814,-0.18602,1.1566,-0.36135
-0.051745,0.92556,-0.091583,-0.6408,-0.037793,-1.2267,0.025114
-0.042142,0.29084,-0.7058,-0.21893,-0.036937,-1.2493,0.024362
-0.055008,1.946,0.29124,1.0642,0.11005,-0.82955,-0.053515
-0.044695,1.3685,-0.1856,1.3908,-0.11923,-0.96734,0.1618
-0.050636,-0.063059,0.11913,2.7382,0.1242,-0.261,-0.31927
-0.048584,-1.0364,-0.061261,0.55231,0.072411,-0.53807,0.05215
-0.047941,-1.4993,2.0076,-0.65566,0.17663,0.18512,-0.19539
-0.050492,-1.064,2.6747,1.376,0.14158,0.015377,0.1969
-0.044371,-1.2051,-0.34034,-1.0473,-0.45803,0.48258,0.43262
2.287,2.1815,-0.90468,-1.173,2.5737,1.5004,1.4246
0.29699,1.1152,-0.72055,0.1739,-0.73823,-1.3661,-1.5817
-2.4342,-0.82964,1.1601,2.1945,-3.0338,-1.7077,-1.5401
-0.16493,-0.47483,0.22813,0.64427,0.18196,-0.38729,0.32011
0.33482,-0.046239,-0.089804,0.94197,-0.27912,-0.76199,-0.11662
0.22134,0.6352,0.10613,1.467,0.069139,-0.10681,0.41532
-0.73751,-0.87606,0.36309,-0.23636,0.25717,-0.39998,-0.10252
-0.50985,-0.95486,0.72754,1.285,0.10784,0.13494,0.034792
0.025922,-0.70976,1.7208,-1.4537,-0.28263,0.016374,0.40095
-0.003645,-0.44859,-0.52872,-1.5214,-0.1544,0.27311,0.67916
-0.24765,-0.33824,-2.617,-0.98234,-0.64576,0.68891,0.76792
0.56575,0.10559,-0.21962,-1.7965,1.5518,0.79341,0.90682
0.80877,0.78429,0.13413,0.8232,1.0042,1.3953,-0.012508
0.81864,2.0762,-1.3845,-1.5641,1.9103,0.76835,-0.23349
-0.41925,2.3136,-0.36624,1.0222,-0.69787,-1.734,-1.4088
-0.91448,-1.6153,0.57702,1.9044,-2.1008,-2.5745,-0.49024
0.095366,3.1706,1.6977,1.7041,0.025058,-1.7131,0.00012316
-0.13198,1.514,-0.072596,1.174,-0.14048,-0.75764,-0.03429
-0.11623,-1.5856,0.87847,0.74303,0.021315,-0.35673,0.019362
-0.1414,-0.20709,0.91809,0.32626,-0.11898,-0.15752,-0.072469
0.15163,-2.3122,-2.4621,0.33125,0.18353,-0.018969,0.0027503
-0.12655,-0.53839,1.699,-0.5886,0.17795,-0.024425,0.025067
-0.014971,0.1315,0.63761,0.98762,-0.11354,-0.059447,0.081876
0.031817,-0.91293,-1.4104,-0.44516,-0.12049,-0.0052843,-0.045807
0.20592,-0.377,-0.13293,-1.6145,0.32836,0.001389,0.37167
0.12607,0.080317,-0.38686,1.6754,-0.030081,-0.06832,0.35152
2.7676,1.5632,-1.2487,-2.0636,2.2716,-0.079911,0.72227
0.41303,1.3306,0.14576,1.4021,-0.54875,-0.25492,-1.3589
-2.7813,-0.27593,0.72914,0.71226,-2.7239,-0.95998,-1.0955
-0.31976,-0.68242,-0.014427,0.076462,0.29109,-0.96831,0.42195
-0.18644,-0.095157,-0.070994,1.1473,-0.072077,-0.058454,-0.2672
-0.037753,-0.45174,0.25476,0.41598,-0.21352,-0.70593,0.099043
-0.061242,-0.53275,0.51695,0.25636,0.15314,-0.24924,0.24683
-0.034473,-0.0023314,0.65647,0.072876,0.077995,-0.03188,0.12532
-0.073031,-0.91061,0.53769,0.54575,-0.083941,0.49591,-0.20863
0.00045854,-0.32655,-0.45962,-0.8503,-0.11311,0.32717,0.93264
-0.15844,-0.423,-0.46873,-0.65551,-0.55719,0.87007,0.60003
0.26147,-0.22111,-1.3359,-1.5432,0.66979,1.5811,0.29665
0.38915,0.51539,-1.1194,-0.72925,0.56449,-0.32969,0.50627
2.5912,3.7029,-0.91969,-0.78481,2.8444,2.9688,1.4428
0.26823,1.545,-0.5738,1.1975,-0.38637,-0.25391,-1.4092
-2.2815,-1.2273,0.79545,0.25241,-3.0987,-1.5298,-1.5594
-0.35047,-0.414,1.8672,1.5208,-0.12431,-0.39658,-0.03647
-0.65924,0.22553,0.87825,0.43154,-0.33707,-0.88955,-0.18018
0.059341,1.0349,-0.67596,-0.69509,0.14569,-0.46436,0.14958
-0.094138,-0.31702,1.1267,0.43159,0.12088,-0.47846,-0.14618
-0.022913,-1.3124,-0.88888,0.83687,-0.071269,0.20974,0.29044
-0.083587,-0.85423,-1.0326,-0.13754,-0.042317,-0.14822,-0.21405
0.033727,-1.0596,0.25696,-1.5039,0.009288,0.12762,0.4596
-0.27478,-0.70227,-0.2897,0.43507,-0.42056,0.0049006,-0.22553
0.67404,-0.28187,2.3272,-1.3063,1.1569,-0.17038,1.4333
