"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.28192,0.30642,0.61596,2.9386,2.3835,0,2.3671,2.6207,0.93734,1.9006
0.28192,0.76132,0.61596,0.94061,1.3001,2.0301,3.2119,2.6207,1.2097,2.1458
0.28192,1.2526,1.5399,0,0.86672,2.1592,1.8141,3.0234,1.6182,1.5634
0.28192,1.6711,2.7718,0,1.5168,4.5735,2.2668,2.3522,2.0266,0.67439
0.28192,1.6347,2.9258,0,3.6836,3.4269,2.7787,2.0837,1.6182,0.3372
0.28192,1.4528,3.6188,0,3.6836,1.6086,3.7044,1.5468,1.482,0.21458
0.28192,1.0161,3.0028,0.25756,3.6836,1.812,3.592,1.681,1.482,0.12262
1.826,0.65215,2.6178,0.00094836,3.9002,5.3612,1.8342,1.2783,1.6182,0.21458
1.9664,0.45199,2.4638,5.247e-07,2.3835,3.6353,2.1707,0.87562,1.482,0.3985
1.9664,0.43379,1.5399,4.4272e-10,1.9501,3.6917,1.6787,0.74138,1.2097,0.82766
1.1242,0.3974,1.1549,7.0887e-07,1.0834,3.4882,1.7779,0.67427,0.80118,1.2262
0.98379,0.23363,0.92394,0.0022449,1.5168,1.3207,2.0662,0.74138,0.52886,1.9619
0.42229,0.23363,0.84694,2.7866,0.43336,1.6895,1.829,2.4193,0.93734,1.5634
0.70304,0.23363,0.61596,2.9736,1.5168,1.4383,2.2477,1.077,0.52886,1.9006
0.70304,0.63395,0.61596,1.0857,1.5168,2.3276,0.32337,2.4193,0.3927,3.0348
0.28192,1.0707,0.61596,0.14476,0.86672,1.0834,3.1834,3.0234,1.2097,2.2071
0.28192,1.0889,1.9249,0.07238,0.21668,3.6087,1.9917,2.8891,2.299,1.1342
0.28192,1.5074,2.3868,0.07238,0.86672,2.4344,4.0599,2.822,2.0266,0.52112
0.28192,1.8713,2.1559,0,0.43336,2.0276,3.5364,2.1508,1.2097,0.30654
0.28192,1.8531,2.6948,0,0.65004,4.6336,0.50313,1.8153,0.80118,0.18392
0.42229,1.7257,3.3878,0,1.3001,2.1639,3.1339,1.6139,1.3458,0.18392
0.42229,1.5802,3.4648,0,1.9501,3.5721,3.672,1.0099,1.2097,0.18392
0.56267,1.2708,3.3878,0,3.2502,2.1008,1.11,0.87562,0.52886,0.42916
0.56267,1.1252,3.6188,0,1.7334,1.9623,3.6954,0.47292,0.3927,0.55177
0.84342,0.94329,3.0028,0,3.9002,1.3707,2.1699,0.47292,0.3927,0.82766
0.70304,0.8887,2.3098,0,3.2502,4.0831,3.6891,0.54003,0.25654,1.1035
0.42229,0.23363,0.92394,3.0785,0.86672,2.7067,2.6666,1.7481,0.52886,2.2378
0.42229,1.0343,1.2319,1.302,0.43336,1.2274,1.3675,3.0234,1.2097,2.3604
0.56267,1.2526,1.1549,0.074392,0.65004,3.2479,1.5852,2.9562,1.3458,1.686
1.5453,1.2344,1.7709,0.00099519,0.65004,2.9163,2.0829,2.7549,1.3458,0.85832
1.4049,0.79772,2.6948,5.0243e-07,0.86672,2.0165,0.98107,1.8153,1.6182,0.52112
0.84342,0.72493,2.3098,2.2159e-10,1.0834,2.2497,2.377,1.3454,1.482,0.3372
0.70304,0.74313,1.7709,8.7041e-14,0.86672,1.2662,2.4061,1.3454,1.3458,0.49047
0.28192,0.57936,1.6939,0,0.43336,3.2323,3.5828,0.67427,1.3458,0.45981
0.28192,0.56117,1.6169,8.5709e-14,1.3001,4.4042,4.1788,0.47292,1.3458,0.82766
0.28192,0.4156,1.2319,2.6066e-10,0.86672,1.5442,3.3902,0.54003,1.0735,1.1955
0.28192,0.3974,1.1549,7.9747e-07,1.0834,3.2836,2.3321,1.2783,0.80118,1.9619
0.28192,0.27003,1.1549,0.0024138,0.65004,2.4945,2.5045,1.681,0.93734,1.8086
0.28192,0.25183,0.76995,3.0762,0.65004,1.7621,3.0155,2.0166,0.93734,1.594
0.42229,0.45199,1.1549,3.0086,0.43336,2.7145,3.4707,1.2112,0.25654,2.0538
0.56267,1.1252,1.3859,0.7959,1.0834,2.9447,2.4377,2.218,0.25654,2.2378
0.28192,1.7257,2.4638,0,0.65004,1.7844,0.97932,2.1508,0.93734,1.8392
0.42229,1.8167,2.6178,0.22257,1.5168,2.063,1.9726,1.9495,0.66502,1.0422
1.6857,0.99787,2.5408,0.0011673,3.4669,3.9229,1.0527,1.1441,0.66502,0.58243
1.5453,0.83411,2.6948,5.8433e-07,3.0335,2.9001,3.0321,0.74138,0.80118,0.36785
1.6857,0.59756,2.2328,2.3166e-10,2.8168,1.8158,3.5913,1.077,0.66502,0.55177
1.1242,0.34281,1.7709,8.793e-14,1.5168,3.0105,1.6377,0.67427,0.66502,0.52112
0.98379,0.34281,1.0779,8.6597e-14,2.1668,2.9518,2.48,1.2112,0.66502,1.2262
0.84342,0.28822,1.0009,2.6604e-10,1.3001,3.2954,3.6068,1.2112,0.93734,1.4101
0.84342,0.23363,0.61596,8.0553e-07,1.0834,2.7721,2.9988,1.7481,0.80118,1.8086
0.56267,0.25183,0.38497,0.0024138,0.43336,1.3973,2.3772,2.3522,0.93734,1.5021
0.42229,0.17904,0.15399,3.2571,0.65004,0.71023,2.1271,2.822,1.482,1.0729
0.56267,0.14265,0.92394,2.9036,2.1668,3.2118,3.1359,2.0837,0.52886,2.0538
0.56267,0.54297,0.92394,0.7959,1.7334,2.4465,1.1782,2.8891,0.66502,2.0845
0.28192,0.83411,1.3859,0.07238,1.7334,3.0764,2.0518,3.5603,1.3458,1.6247
0.42229,0.83411,1.6939,0,1.5168,1.8725,1.6858,3.1576,1.7543,1.0422
0.56267,0.79772,2.0019,0.18497,1.7334,2.3782,2.4333,2.8891,2.4351,0.61308
2.5279,0.8887,2.1559,0.0012113,2.1668,3.9622,2.1207,2.1508,2.9798,0.45981
2.2472,1.0343,1.6939,6.4847e-07,2.6002,0.70747,0.88559,1.5468,2.7074,0.3372
1.6857,1.3436,1.6939,2.5285e-10,1.9501,3.2092,1.7195,0.94274,2.9798,0.21458
1.6857,1.4164,1.8479,1.7897e-13,2.3835,1.5496,2.8991,0.54003,2.4351,0.21458
1.2645,1.1616,2.2328,2.6335e-10,1.3001,2.8308,1.912,0.47292,1.6182,0.24523
0.84342,1.1252,2.0789,7.9747e-07,1.3001,2.3533,3.4298,0.47292,1.2097,0.27589
0.42229,0.79772,2.0019,0.0024138,1.9501,3.9389,1.4188,0.33868,1.0735,0.30654
0.42229,0.72493,1.2319,3.04,1.3001,2.4162,3.0721,0.20445,1.0735,0.79701
0.28192,0.45199,1.3859,2.9386,1.5168,1.5898,3.8906,0.87562,0.93734,1.5021
0.98379,0.90689,1.7709,1.013,0.86672,2.9806,0.25311,1.2783,0.80118,2.8202
0.28192,1.0343,2.3868,0.14476,1.0834,1.5839,3.4595,1.8153,0.80118,2.1764
0.56267,0.96148,2.8488,0,1.7334,2.4337,2.9389,2.0166,0.66502,1.2875
0.56267,0.8887,2.8488,0,1.7334,3.4571,4.0292,1.8153,0.93734,0.76635
0.42229,0.85231,2.8488,0,2.1668,2.1407,2.8836,1.4126,1.2097,0.61308
0.42229,0.81591,2.8488,0,2.3835,2.0518,2.0016,1.681,0.93734,0.61308
0.70304,0.81591,2.3868,0,3.0335,3.5901,3.5033,1.0099,0.66502,1.2875
0.42229,0.79772,2.1559,0,1.7334,3.439,2.2497,1.3454,0.52886,1.3488
0.42229,0.77952,1.8479,0.18246,2.8168,2.6637,1.3955,1.5468,0.52886,1.3794
2.2472,0.59756,1.4629,0.0013504,1.5168,1.1819,3.4633,1.2783,0.66502,1.1955
3.3702,0.47018,1.0009,0.0019317,1.3001,2.1336,2.4788,1.4797,0.93734,1.0422
0.84342,0.43379,0.84694,2.4971,1.0834,2.8293,2.0877,1.5468,1.2097,0.76635
