"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.069059,0.16571,0,2.8447,0,0.10095,0.30795,2.2311,0.73882,1.7001
0.099551,1.0131,0,1.1207,0,0.31253,2.9037,2.0352,1.3705,2.2845
0,0.81752,0,0,0,1.1589,3.0936,2.745,2.9878,2.497
0.05915,0.81752,0,0,0.42692,2.4989,2.2073,2.4983,1.9508,3.0194
0.05561,0.68716,0.1239,0,1.2808,3.3452,1.3526,2.4735,3.3696,3.347
0.020841,0.62198,0.1239,0,2.5615,4.0505,0.75113,2.6056,2.8969,3.2673
0.022971,0.5568,0,0.17809,2.9031,3.0631,0.40292,1.9186,3.4977,3.2939
0.060695,0.36125,0,0.00091805,2.1346,0.94728,0.14967,2.0659,2.856,3.0105
0.05382,0.29607,0,4.918e-07,1.1954,0.52412,0.086364,1.9788,4.0683,2.1516
0.050794,0.23089,0,4.127e-10,0.76846,0.45359,0.086364,2.9831,1.5653,1.6204
0.078482,0.23089,0,7.0181e-07,0.51231,0.10095,0.086364,4.1153,3.9636,1.4521
0.072454,0.23089,0,0.0021731,0.25615,0.10095,0.086364,4.6569,2.2934,1.2573
0.056269,0.23089,0,2.7677,0.085385,0.10095,0.24464,3.5086,4.137,1.2573
0.62205,0.078436,0,3.1156,0.17077,0.10095,0.14967,4.1697,2.8893,1.7975
0.65491,0.086288,0,1.1207,0.085385,0.24201,2.9037,2.3088,2.8995,2.3641
0.72064,0,0,0.070067,0.085385,1.3705,2.9037,1.245,1.714,2.9485
1.345,0.14993,0,0.070068,0.51231,2.2168,2.2706,4.3718,2.8347,3.648
1.8708,0.25112,0,0,1.6223,3.2747,1.5425,4.3618,3.7289,3.8074
1.9037,0.20975,0,0,3.4154,2.7105,0.87775,0,4.1882,3.7454
1.9694,0.16389,0,0.10685,4.0131,2.4989,0.40292,4.5413,1.4949,3.8163
